sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
27.490000000000002,-21.9,113.97,2011-05-09,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.6390821282906956,0,0,1988,25.850917871709306,1985_to_1990,1.6390821282906956,0.23415458975581366,1,1.2341545897558137,16.4857734444167
27.34,-21.9,113.97,2011-05-10,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.4890821282906934,0,0,1988,25.850917871709306,1985_to_1990,1.4890821282906934,0.21272601832724192,1,1.212726018327242,16.455977526049352
27.52,-21.9,113.97,2011-05-11,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.6690821282906931,0,0,1988,25.850917871709306,1985_to_1990,1.6690821282906931,0.23844030404152758,1,1.2384403040415275,16.438630587273842
27.48,-21.9,113.97,2011-05-12,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.629082128290694,0,0,1988,25.850917871709306,1985_to_1990,1.629082128290694,0.232726018327242,1,1.232726018327242,16.409650995437108
26.98,-21.9,113.97,2011-05-13,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,1.129082128290694,0,0,1988,25.850917871709306,1985_to_1990,1.129082128290694,0.16129744689867057,1,1.1612974468986705,16.37250813829425
26.55,-21.9,113.97,2011-05-14,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.6990821282906943,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,16.159465645880154
26.29,-21.9,113.97,2011-05-15,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.4390821282906927,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,15.9458109085681
26.52,-21.9,113.97,2011-05-16,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.6690821282906931,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,15.731952089623393
26.57,-21.9,113.97,2011-05-17,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.7190821282906938,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,15.51788918904603
26.560000000000002,-21.9,113.97,2011-05-18,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.7090821282906958,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,15.308928329284997
26.55,-21.9,113.97,2011-05-19,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.6990821282906943,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,15.112212367483144
26.38,-21.9,113.97,2011-05-20,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.5290821282906926,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,14.91855763017109
26.39,-21.9,113.97,2011-05-21,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.5390821282906941,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,14.70714779081822
26.62,-21.9,113.97,2011-05-22,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.7690821282906946,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,14.49777876779188
26.62,-21.9,113.97,2011-05-23,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.7690821282906946,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,14.290246479459416
26.66,-21.9,113.97,2011-05-24,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.8090821282906937,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,14.08332643602491
26.150000000000002,-21.9,113.97,2011-05-25,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.2990821282906957,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,13.88191659667204
26,-21.9,113.97,2011-05-26,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.14908212829069356,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,13.686221043033456
26.1,-21.9,113.97,2011-05-27,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.24908212829069498,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,13.490117326129564
26.13,-21.9,113.97,2011-05-28,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.27908212829069257,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,13.296666670450161
25.95,-21.9,113.97,2011-05-29,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.09908212829069285,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,13.107093565791166
25.93,-21.9,113.97,2011-05-30,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.07908212829069328,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,12.916500052968908
26.03,-21.9,113.97,2011-05-31,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.1790821282906947,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,12.724069805452771
26.01,-21.9,113.97,2011-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.15908212829069512,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,12.527557925283574
26.16,-21.9,113.97,2011-06-02,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.3090821282906937,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,12.321046045114375
26.34,-21.9,113.97,2011-06-03,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.4890821282906934,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,12.114942328210486
26.3,-21.9,113.97,2011-06-04,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.44908212829069427,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,11.912716162327001
26.310000000000002,-21.9,113.97,2011-06-05,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,0.45908212829069583,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,11.713143057668006
25.78,-21.9,113.97,2011-06-06,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.0709178717093053,0,0,1988,25.850917871709306,1985_to_1990,0,0,1,0,11.511529136682483
