sst,Latitude,Longitude,Date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,DHW_value,accum_DHW_12weeks
27.78,-12.095,96.8805,1987-07-24,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.08352572964669847,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.54,-12.095,96.8805,1987-07-25,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.15647427035330352,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.73,-12.095,96.8805,1987-07-26,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.033525729646697755,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.59,-12.095,96.8805,1987-07-27,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.10647427035330281,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.52,-12.095,96.8805,1987-07-28,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.1764742703533031,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.48,-12.095,96.8805,1987-07-29,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.21647427035330224,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.19,-12.095,96.8805,1987-07-30,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5064742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.12,-12.095,96.8805,1987-07-31,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5764742703533017,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.83,-12.095,96.8805,1987-08-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8664742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.57,-12.095,96.8805,1987-08-02,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1264742703533024,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.38,-12.095,96.8805,1987-08-03,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3164742703533037,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.3,-12.095,96.8805,1987-08-04,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.396474270353302,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.43,-12.095,96.8805,1987-08-05,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.266474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.43,-12.095,96.8805,1987-08-06,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.266474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.38,-12.095,96.8805,1987-08-07,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3164742703533037,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.35,-12.095,96.8805,1987-08-08,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3464742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.44,-12.095,96.8805,1987-08-09,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.2564742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.85,-12.095,96.8805,1987-08-10,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8464742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.02,-12.095,96.8805,1987-08-11,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6764742703533031,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.09,-12.095,96.8805,1987-08-12,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6064742703533028,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.43,-12.095,96.8805,1987-08-13,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.26647427035330296,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.12,-12.095,96.8805,1987-08-14,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5764742703533017,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.9,-12.095,96.8805,1987-08-15,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.7964742703533041,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.75,-12.095,96.8805,1987-08-16,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9464742703533027,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.71,-12.095,96.8805,1987-08-17,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9864742703533018,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.83,-12.095,96.8805,1987-08-18,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8664742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.92,-12.095,96.8805,1987-08-19,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.776474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.85,-12.095,96.8805,1987-08-20,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8464742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.51,-12.095,96.8805,1987-08-21,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.186474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.54,-12.095,96.8805,1987-08-22,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1564742703533035,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.93,-12.095,96.8805,1987-08-23,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.766474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
26.99,-12.095,96.8805,1987-08-24,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.7064742703533042,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
27.05,-12.095,96.8805,1987-08-25,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.646474270353302,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
25.95,-12.095,96.8805,1987-08-26,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7464742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.6754134142136117
25.44,-12.095,96.8805,1987-08-27,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.2564742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.50983125646572
25.33,-12.095,96.8805,1987-08-28,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.3664742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.3424123640239505
25.2,-12.095,96.8805,1987-08-29,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.4964742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.1754016348474874
25.99,-12.095,96.8805,1987-08-30,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7064742703533042,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.1754016348474874
26.06,-12.095,96.8805,1987-08-31,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.636474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.1754016348474874
25.89,-12.095,96.8805,1987-09-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.806474270353302,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,1.0096153954669427
25.58,-12.095,96.8805,1987-09-02,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.1164742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.8438291560863977
25.7,-12.095,96.8805,1987-09-03,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.9964742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.8438291560863977
26.35,-12.095,96.8805,1987-09-04,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3464742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.8438291560863977
26.42,-12.095,96.8805,1987-09-05,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.276474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.6696755697670774
26.08,-12.095,96.8805,1987-09-06,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.6164742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.4979709630395938
26.4,-12.095,96.8805,1987-09-07,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.296474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.329327580801906
26.48,-12.095,96.8805,1987-09-08,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.2164742703533022,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.36,-12.095,96.8805,1987-09-09,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.3364742703533032,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.91,-12.095,96.8805,1987-09-10,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7864742703533025,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.82,-12.095,96.8805,1987-09-11,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.8764742703533024,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.73,-12.095,96.8805,1987-09-12,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.9664742703533022,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.51,-12.095,96.8805,1987-09-13,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.186474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.61,-12.095,96.8805,1987-09-14,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-2.0864742703533032,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
25.94,-12.095,96.8805,1987-09-15,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7564742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.42,-12.095,96.8805,1987-09-16,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.276474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
27.04,-12.095,96.8805,1987-09-17,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6564742703533035,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.79,-12.095,96.8805,1987-09-18,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9064742703533035,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.82,-12.095,96.8805,1987-09-19,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8764742703533024,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.69,-12.095,96.8805,1987-09-20,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0064742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.73,-12.095,96.8805,1987-09-21,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9664742703533022,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.88,-12.095,96.8805,1987-09-22,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8164742703533037,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
27.01,-12.095,96.8805,1987-09-23,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6864742703533011,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
27.28,-12.095,96.8805,1987-09-24,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.41647427035330153,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
27.4,-12.095,96.8805,1987-09-25,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.2964742703533041,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
27.53,-12.095,96.8805,1987-09-26,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.16647427035330153,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.79,-12.095,96.8805,1987-09-27,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9064742703533035,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.67,-12.095,96.8805,1987-09-28,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.026474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.62,-12.095,96.8805,1987-09-29,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0764742703533017,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.1639495046866673
26.09,-12.095,96.8805,1987-09-30,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.6064742703533028,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
25.98,-12.095,96.8805,1987-10-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7164742703533022,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
25.91,-12.095,96.8805,1987-10-02,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.7864742703533025,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.16,-12.095,96.8805,1987-10-03,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.5364742703533025,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.43,-12.095,96.8805,1987-10-04,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.266474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.18,-12.095,96.8805,1987-10-05,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.516474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26,-12.095,96.8805,1987-10-06,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.6964742703533027,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.4,-12.095,96.8805,1987-10-07,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.296474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.59,-12.095,96.8805,1987-10-08,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.1064742703533028,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.7,-12.095,96.8805,1987-10-09,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9964742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.74,-12.095,96.8805,1987-10-10,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9564742703533042,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.81,-12.095,96.8805,1987-10-11,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.886474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.83,-12.095,96.8805,1987-10-12,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8664742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.09,-12.095,96.8805,1987-10-13,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.6064742703533028,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
25.93,-12.095,96.8805,1987-10-14,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.766474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
25.85,-12.095,96.8805,1987-10-15,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.8464742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.56,-12.095,96.8805,1987-10-16,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.136474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.66,-12.095,96.8805,1987-10-17,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.0364742703533025,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.74,-12.095,96.8805,1987-10-18,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9564742703533042,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
26.7,-12.095,96.8805,1987-10-19,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9964742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
27.12,-12.095,96.8805,1987-10-20,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5764742703533017,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
28.27,-12.095,96.8805,1987-10-21,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.5735257296466969,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0
28.92,-12.095,96.8805,1987-10-22,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,1.223525729646699,0,0,1990,27.696474270353303,1985_to_1990,1.223525729646699,0.17478938994952845,1,1.1747893899495285,0.1678270557070755
29.17,-12.095,96.8805,1987-10-23,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,1.473525729646699,0,0,1990,27.696474270353303,1985_to_1990,1.473525729646699,0.21050367566381414,1,1.2105036756638141,0.3407561522304775
27.84,-12.095,96.8805,1987-10-24,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,0.1435257296466972,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.67,-12.095,96.8805,1987-10-25,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.026474270353300966,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.59,-12.095,96.8805,1987-10-26,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.10647427035330281,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.17,-12.095,96.8805,1987-10-27,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.526474270353301,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.05,-12.095,96.8805,1987-10-28,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.646474270353302,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.89,-12.095,96.8805,1987-10-29,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8064742703533021,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.1,-12.095,96.8805,1987-10-30,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.5964742703533013,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.44,-12.095,96.8805,1987-10-31,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.2564742703533014,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
27.01,-12.095,96.8805,1987-11-01,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.6864742703533011,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.7,-12.095,96.8805,1987-11-02,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9964742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.49,-12.095,96.8805,1987-11-03,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.2064742703533042,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.71,-12.095,96.8805,1987-11-04,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9864742703533018,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.81,-12.095,96.8805,1987-11-05,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.886474270353304,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.77,-12.095,96.8805,1987-11-06,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9264742703533031,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.84,-12.095,96.8805,1987-11-07,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8564742703533028,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.88,-12.095,96.8805,1987-11-08,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8164742703533037,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.83,-12.095,96.8805,1987-11-09,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.8664742703533044,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.77,-12.095,96.8805,1987-11-10,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-0.9264742703533031,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.28,-12.095,96.8805,1987-11-11,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.4164742703533015,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.14,-12.095,96.8805,1987-11-12,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.556474270353302,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.45,-12.095,96.8805,1987-11-13,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.2464742703533034,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
26.27,-12.095,96.8805,1987-11-14,Coral Core Sr/Ca Proxy,Cocos (Keeling) Islands,DAR3,28.359999366104603,2019-01-01,-1.426474270353303,0,0,1990,27.696474270353303,1985_to_1990,0,0,1,0,0.3407561522304775
