sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,TNT_DHM
24.446658326333335,-21.9,113.97,2013-11-01,TNT,CCI,27.873103671611112,2013-Nov,-3.4264453452777772,0
24.958058806451614,-21.9,113.97,2013-12-01,TNT,CCI,27.873103671611112,2013-Dec,-2.915044865159498,0
25.961606721290323,-21.9,113.97,2014-01-01,TNT,CCI,27.873103671611112,2014-Jan,-1.9114969503207888,0
27.03177686357143,-21.9,113.97,2014-02-01,TNT,CCI,27.873103671611112,2014-Feb,-0.8413268080396819,0
28.06353740064516,-21.9,113.97,2014-03-01,TNT,CCI,27.873103671611112,2014-Mar,0.19043372903404787,0.19043372903404787
27.979326375,-21.9,113.97,2014-04-01,TNT,CCI,27.873103671611112,2014-Apr,0.1062227033888874,0.29665643242293527
27.21354212612903,-21.9,113.97,2014-05-01,TNT,CCI,27.873103671611112,2014-May,-0.6595615454820809,0
25.378659056666667,-21.9,113.97,2014-06-01,TNT,CCI,27.873103671611112,2014-Jun,-2.4944446149444452,0
23.744184727741935,-21.9,113.97,2014-07-01,TNT,CCI,27.873103671611112,2014-Jul,-4.128918943869177,0
23.532572888387097,-21.9,113.97,2014-08-01,TNT,CCI,27.873103671611112,2014-Aug,-4.340530783224015,0
23.708991495,-21.9,113.97,2014-09-01,TNT,CCI,27.873103671611112,2014-Sep,-4.164112176611113,0
23.11192646580645,-21.9,113.97,2014-10-01,TNT,CCI,27.873103671611112,2014-Oct,-4.76117720580466,0
23.631658935666668,-21.9,113.97,2014-11-01,TNT,CCI,27.873103671611112,2014-Nov,-4.2414447359444445,0
23.990636812903226,-21.9,113.97,2014-12-01,TNT,CCI,27.873103671611112,2014-Dec,-3.882466858707886,0
25.394828353548387,-21.9,113.97,2015-01-01,TNT,CCI,27.873103671611112,2015-Jan,-2.4782753180627246,0
26.984637014642857,-21.9,113.97,2015-02-01,TNT,CCI,27.873103671611112,2015-Feb,-0.8884666569682551,0
27.67644456483871,-21.9,113.97,2015-03-01,TNT,CCI,27.873103671611112,2015-Mar,-0.19665910677240106,0
27.838991293333333,-21.9,113.97,2015-04-01,TNT,CCI,27.873103671611112,2015-Apr,-0.03411237827777924,0
25.944189059354837,-21.9,113.97,2015-05-01,TNT,CCI,27.873103671611112,2015-May,-1.9289146122562748,0
24.945991007666667,-21.9,113.97,2015-06-01,TNT,CCI,27.873103671611112,2015-Jun,-2.9271126639444454,0
23.650963370322582,-21.9,113.97,2015-07-01,TNT,CCI,27.873103671611112,2015-Jul,-4.22214030128853,0
23.080312224516128,-21.9,113.97,2015-08-01,TNT,CCI,27.873103671611112,2015-Aug,-4.792791447094984,0
