sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTTNR1_DHM
29.319666666666667,-13.9851,121.8769,1996-04-01,SCOTTNR1,NOAA,29.78462572373863,1996-Apr,-0.4649590570719617,0
28.601612903225806,-13.9851,121.8769,1996-05-01,SCOTTNR1,NOAA,29.78462572373863,1996-May,-1.1830128205128219,0
27.682666666666666,-13.9851,121.8769,1996-06-01,SCOTTNR1,NOAA,29.78462572373863,1996-Jun,-2.101959057071962,0
27.024838709677418,-13.9851,121.8769,1996-07-01,SCOTTNR1,NOAA,29.78462572373863,1996-Jul,-2.75978701406121,0
26.811290322580646,-13.9851,121.8769,1996-08-01,SCOTTNR1,NOAA,29.78462572373863,1996-Aug,-2.973335401157982,0
27.363666666666667,-13.9851,121.8769,1996-09-01,SCOTTNR1,NOAA,29.78462572373863,1996-Sep,-2.4209590570719612,0
28.63032258064516,-13.9851,121.8769,1996-10-01,SCOTTNR1,NOAA,29.78462572373863,1996-Oct,-1.1543031430934683,0
29.783,-13.9851,121.8769,1996-11-01,SCOTTNR1,NOAA,29.78462572373863,1996-Nov,-0.0016257237386270162,0
29.41258064516129,-13.9851,121.8769,1996-12-01,SCOTTNR1,NOAA,29.78462572373863,1996-Dec,-0.3720450785773366,0
28.763870967741937,-13.9851,121.8769,1997-01-01,SCOTTNR1,NOAA,29.78462572373863,1997-Jan,-1.0207547559966912,0
28.450357142857143,-13.9851,121.8769,1997-02-01,SCOTTNR1,NOAA,29.78462572373863,1997-Feb,-1.334268580881485,0
29.056129032258063,-13.9851,121.8769,1997-03-01,SCOTTNR1,NOAA,29.78462572373863,1997-Mar,-0.7284966914805651,0
29.799,-13.9851,121.8769,1997-04-01,SCOTTNR1,NOAA,29.78462572373863,1997-Apr,0.014374276261371222,0.014374276261371222
28.761290322580646,-13.9851,121.8769,1997-05-01,SCOTTNR1,NOAA,29.78462572373863,1997-May,-1.0233354011579827,0
27.759333333333334,-13.9851,121.8769,1997-06-01,SCOTTNR1,NOAA,29.78462572373863,1997-Jun,-2.025292390405294,0
26.376129032258063,-13.9851,121.8769,1997-07-01,SCOTTNR1,NOAA,29.78462572373863,1997-Jul,-3.4084966914805648,0
26.219032258064516,-13.9851,121.8769,1997-08-01,SCOTTNR1,NOAA,29.78462572373863,1997-Aug,-3.5655934656741124,0
26.690666666666665,-13.9851,121.8769,1997-09-01,SCOTTNR1,NOAA,29.78462572373863,1997-Sep,-3.093959057071963,0
27.879354838709677,-13.9851,121.8769,1997-10-01,SCOTTNR1,NOAA,29.78462572373863,1997-Oct,-1.9052708850289513,0
29.146,-13.9851,121.8769,1997-11-01,SCOTTNR1,NOAA,29.78462572373863,1997-Nov,-0.6386257237386275,0
30.153225806451612,-13.9851,121.8769,1997-12-01,SCOTTNR1,NOAA,29.78462572373863,1997-Dec,0.36860008271298383,0.36860008271298383
29.41032258064516,-13.9851,121.8769,1998-01-01,SCOTTNR1,NOAA,29.78462572373863,1998-Jan,-0.37430314309346713,0
29.938928571428573,-13.9851,121.8769,1998-02-01,SCOTTNR1,NOAA,29.78462572373863,1998-Feb,0.1543028476899444,0.1543028476899444
30.921935483870968,-13.9851,121.8769,1998-03-01,SCOTTNR1,NOAA,29.78462572373863,1998-Mar,1.1373097601323394,1.2916126078222838
30.872,-13.9851,121.8769,1998-04-01,SCOTTNR1,NOAA,29.78462572373863,1998-Apr,1.0873742762613716,2.3789868840836554
29.615483870967743,-13.9851,121.8769,1998-05-01,SCOTTNR1,NOAA,29.78462572373863,1998-May,-0.16914185277088478,0
28.505333333333333,-13.9851,121.8769,1998-06-01,SCOTTNR1,NOAA,29.78462572373863,1998-Jun,-1.2792923904052955,0
27.66483870967742,-13.9851,121.8769,1998-07-01,SCOTTNR1,NOAA,29.78462572373863,1998-Jul,-2.1197870140612096,0
27.733870967741936,-13.9851,121.8769,1998-08-01,SCOTTNR1,NOAA,29.78462572373863,1998-Aug,-2.0507547559966923,0
28.132666666666665,-13.9851,121.8769,1998-09-01,SCOTTNR1,NOAA,29.78462572373863,1998-Sep,-1.6519590570719629,0
29.351290322580645,-13.9851,121.8769,1998-10-01,SCOTTNR1,NOAA,29.78462572373863,1998-Oct,-0.43333540115798286,0
30.102666666666668,-13.9851,121.8769,1998-11-01,SCOTTNR1,NOAA,29.78462572373863,1998-Nov,0.3180409429280395,0.3180409429280395
29.419032258064515,-13.9851,121.8769,1998-12-01,SCOTTNR1,NOAA,29.78462572373863,1998-Dec,-0.3655934656741131,0
29.831612903225807,-13.9851,121.8769,1999-01-01,SCOTTNR1,NOAA,29.78462572373863,1999-Jan,0.046987179487178565,0.046987179487178565
29.263214285714287,-13.9851,121.8769,1999-02-01,SCOTTNR1,NOAA,29.78462572373863,1999-Feb,-0.5214114380243409,0
29.291612903225808,-13.9851,121.8769,1999-03-01,SCOTTNR1,NOAA,29.78462572373863,1999-Mar,-0.4930128205128206,0
29.227333333333334,-13.9851,121.8769,1999-04-01,SCOTTNR1,NOAA,29.78462572373863,1999-Apr,-0.5572923904052942,0
28.45258064516129,-13.9851,121.8769,1999-05-01,SCOTTNR1,NOAA,29.78462572373863,1999-May,-1.3320450785773374,0
27.985,-13.9851,121.8769,1999-06-01,SCOTTNR1,NOAA,29.78462572373863,1999-Jun,-1.7996257237386288,0
26.920645161290324,-13.9851,121.8769,1999-07-01,SCOTTNR1,NOAA,29.78462572373863,1999-Jul,-2.8639805624483046,0
26.49451612903226,-13.9851,121.8769,1999-08-01,SCOTTNR1,NOAA,29.78462572373863,1999-Aug,-3.2901095947063688,0
27.504666666666665,-13.9851,121.8769,1999-09-01,SCOTTNR1,NOAA,29.78462572373863,1999-Sep,-2.279959057071963,0
28.789354838709677,-13.9851,121.8769,1999-10-01,SCOTTNR1,NOAA,29.78462572373863,1999-Oct,-0.9952708850289511,0
29.535666666666668,-13.9851,121.8769,1999-11-01,SCOTTNR1,NOAA,29.78462572373863,1999-Nov,-0.24895905707196064,0
29.24,-13.9851,121.8769,1999-12-01,SCOTTNR1,NOAA,29.78462572373863,1999-Dec,-0.5446257237386298,0
29.092903225806452,-13.9851,121.8769,2000-01-01,SCOTTNR1,NOAA,29.78462572373863,2000-Jan,-0.6917224979321759,0
29.05034482758621,-13.9851,121.8769,2000-02-01,SCOTTNR1,NOAA,29.78462572373863,2000-Feb,-0.7342808961524199,0
29.383548387096774,-13.9851,121.8769,2000-03-01,SCOTTNR1,NOAA,29.78462572373863,2000-Mar,-0.40107733664185474,0
29.32133333333333,-13.9851,121.8769,2000-04-01,SCOTTNR1,NOAA,29.78462572373863,2000-Apr,-0.4632923904052966,0
28.251612903225805,-13.9851,121.8769,2000-05-01,SCOTTNR1,NOAA,29.78462572373863,2000-May,-1.5330128205128233,0
26.709,-13.9851,121.8769,2000-06-01,SCOTTNR1,NOAA,29.78462572373863,2000-Jun,-3.0756257237386286,0
26.426129032258064,-13.9851,121.8769,2000-07-01,SCOTTNR1,NOAA,29.78462572373863,2000-Jul,-3.358496691480564,0
26.244193548387095,-13.9851,121.8769,2000-08-01,SCOTTNR1,NOAA,29.78462572373863,2000-Aug,-3.5404321753515333,0
27.21,-13.9851,121.8769,2000-09-01,SCOTTNR1,NOAA,29.78462572373863,2000-Sep,-2.5746257237386274,0
28.69967741935484,-13.9851,121.8769,2000-10-01,SCOTTNR1,NOAA,29.78462572373863,2000-Oct,-1.08494830438379,0
28.980666666666668,-13.9851,121.8769,2000-11-01,SCOTTNR1,NOAA,29.78462572373863,2000-Nov,-0.8039590570719604,0
28.35483870967742,-13.9851,121.8769,2000-12-01,SCOTTNR1,NOAA,29.78462572373863,2000-Dec,-1.4297870140612083,0
29.928709677419356,-13.9851,121.8769,2001-01-01,SCOTTNR1,NOAA,29.78462572373863,2001-Jan,0.14408395368072746,0.14408395368072746
28.96892857142857,-13.9851,121.8769,2001-02-01,SCOTTNR1,NOAA,29.78462572373863,2001-Feb,-0.815697152310058,0
28.620322580645162,-13.9851,121.8769,2001-03-01,SCOTTNR1,NOAA,29.78462572373863,2001-Mar,-1.1643031430934663,0
29.468,-13.9851,121.8769,2001-04-01,SCOTTNR1,NOAA,29.78462572373863,2001-Apr,-0.3166257237386283,0
28.87290322580645,-13.9851,121.8769,2001-05-01,SCOTTNR1,NOAA,29.78462572373863,2001-May,-0.9117224979321783,0
27.647,-13.9851,121.8769,2001-06-01,SCOTTNR1,NOAA,29.78462572373863,2001-Jun,-2.13762572373863,0
26.760322580645163,-13.9851,121.8769,2001-07-01,SCOTTNR1,NOAA,29.78462572373863,2001-Jul,-3.0243031430934657,0
26.336129032258064,-13.9851,121.8769,2001-08-01,SCOTTNR1,NOAA,29.78462572373863,2001-Aug,-3.448496691480564,0
27.166666666666668,-13.9851,121.8769,2001-09-01,SCOTTNR1,NOAA,29.78462572373863,2001-Sep,-2.6179590570719604,0
28.15516129032258,-13.9851,121.8769,2001-10-01,SCOTTNR1,NOAA,29.78462572373863,2001-Oct,-1.6294644334160466,0
28.414,-13.9851,121.8769,2001-11-01,SCOTTNR1,NOAA,29.78462572373863,2001-Nov,-1.3706257237386268,0
29.162903225806453,-13.9851,121.8769,2001-12-01,SCOTTNR1,NOAA,29.78462572373863,2001-Dec,-0.6217224979321756,0
29.515483870967742,-13.9851,121.8769,2002-01-01,SCOTTNR1,NOAA,29.78462572373863,2002-Jan,-0.2691418527708862,0
