sst_monthly,Latitude,Longitude,monthly_date,Reef_Site,Data_Type,mmm_from_sst,date,anomaly,SCOTT_RPO_1_DHM
27.101333333333333,-14.0574,121.783,1995-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Sep,-2.6347146479419727,0
27.872258064516128,-14.0574,121.783,1995-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Oct,-1.8637899167591776,0
29.367666666666665,-14.0574,121.783,1995-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Nov,-0.36838131460864076,0
28.790967741935482,-14.0574,121.783,1995-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1995-Dec,-0.9450802393398234,0
28.989677419354837,-14.0574,121.783,1996-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Jan,-0.7463705619204681,0
29.502758620689654,-14.0574,121.783,1996-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Feb,-0.2332893605856512,0
29.261290322580646,-14.0574,121.783,1996-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Mar,-0.47475765869466,0
29.35033333333333,-14.0574,121.783,1996-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Apr,-0.38571464794197396,0
28.609032258064516,-14.0574,121.783,1996-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-May,-1.1270157232107891,0
27.680666666666667,-14.0574,121.783,1996-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Jun,-2.0553813146086384,0
27.03483870967742,-14.0574,121.783,1996-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Jul,-2.701209271597886,0
26.785806451612903,-14.0574,121.783,1996-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Aug,-2.950241529662403,0
27.34433333333333,-14.0574,121.783,1996-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Sep,-2.391714647941974,0
28.660645161290322,-14.0574,121.783,1996-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Oct,-1.0754028199849834,0
29.765666666666668,-14.0574,121.783,1996-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Nov,0.029618685391362476,0.029618685391362476
29.37258064516129,-14.0574,121.783,1996-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1996-Dec,-0.3634673361140166,0
28.73258064516129,-14.0574,121.783,1997-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Jan,-1.0034673361140172,0
28.514642857142857,-14.0574,121.783,1997-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Feb,-1.221405124132449,0
29.080967741935485,-14.0574,121.783,1997-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Mar,-0.6550802393398207,0
29.814333333333334,-14.0574,121.783,1997-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Apr,0.07828535205802822,0.07828535205802822
28.728064516129034,-14.0574,121.783,1997-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-May,-1.0079834651462711,0
27.786,-14.0574,121.783,1997-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Jun,-1.9500479812753042,0
26.37548387096774,-14.0574,121.783,1997-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Jul,-3.360564110307564,0
26.215806451612902,-14.0574,121.783,1997-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Aug,-3.5202415296624032,0
26.693,-14.0574,121.783,1997-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Sep,-3.043047981275304,0
27.88225806451613,-14.0574,121.783,1997-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Oct,-1.853789916759176,0
29.085333333333335,-14.0574,121.783,1997-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Nov,-0.650714647941971,0
30.24516129032258,-14.0574,121.783,1997-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1997-Dec,0.5091133090472759,0.5091133090472759
29.428387096774195,-14.0574,121.783,1998-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Jan,-0.30766088450111084,0
29.89857142857143,-14.0574,121.783,1998-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Feb,0.1625234472961239,0.1625234472961239
30.976774193548387,-14.0574,121.783,1998-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Mar,1.2407262122730813,1.4032496595692052
30.904,-14.0574,121.783,1998-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Apr,1.1679520187246943,2.5712016782938996
29.622258064516128,-14.0574,121.783,1998-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-May,-0.1137899167591776,0
28.517,-14.0574,121.783,1998-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Jun,-1.2190479812753061,0
27.649354838709677,-14.0574,121.783,1998-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Jul,-2.086693142565629,0
27.735806451612902,-14.0574,121.783,1998-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Aug,-2.0002415296624037,0
28.098666666666666,-14.0574,121.783,1998-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Sep,-1.6373813146086391,0
29.320967741935483,-14.0574,121.783,1998-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Oct,-0.4150802393398223,0
30.074666666666666,-14.0574,121.783,1998-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Nov,0.33861868539136,0.33861868539136
29.411612903225805,-14.0574,121.783,1998-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1998-Dec,-0.32443507804950045,0
29.86064516129032,-14.0574,121.783,1999-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Jan,0.12459718001501585,0.12459718001501585
29.331071428571427,-14.0574,121.783,1999-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Feb,-0.40497655270387867,0
29.34516129032258,-14.0574,121.783,1999-03-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Mar,-0.3908866909527262,0
29.222,-14.0574,121.783,1999-04-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Apr,-0.5140479812753043,0
28.461612903225806,-14.0574,121.783,1999-05-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-May,-1.2744350780494997,0
28.013333333333332,-14.0574,121.783,1999-06-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Jun,-1.7227146479419737,0
26.928709677419356,-14.0574,121.783,1999-07-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Jul,-2.80733830385595,0
26.50032258064516,-14.0574,121.783,1999-08-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Aug,-3.2357254006301446,0
27.50133333333333,-14.0574,121.783,1999-09-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Sep,-2.234714647941974,0
28.80548387096774,-14.0574,121.783,1999-10-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Oct,-0.9305641103075644,0
29.482666666666667,-14.0574,121.783,1999-11-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Nov,-0.2533813146086388,0
29.203225806451613,-14.0574,121.783,1999-12-01,SCOTT_RPO_1,NOAA,29.736047981275306,1999-Dec,-0.5328221748236928,0
29.063225806451612,-14.0574,121.783,2000-01-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Jan,-0.6728221748236933,0
29.033448275862067,-14.0574,121.783,2000-02-01,SCOTT_RPO_1,NOAA,29.736047981275306,2000-Feb,-0.7025997054132382,0
