Date,SrCa,sst,end_date,Latitude,Longitude,mmm_from_sst,mmm_from_sst_year_range,Site
1998-12-01,8.911,29.187015682227013,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-01-01,8.91,29.20290744258884,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-02-01,8.901,29.34593328584552,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-03-01,8.95,28.56723702811476,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-04-01,8.932,28.853288714628093,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-05-01,8.968,28.28118534160143,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-06-01,9.051,26.962169231567685,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-07-01,9.027,27.34357148025217,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-08-01,9.044,27.07341155410066,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-09-01,9.034,27.232329157719164,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-11-01,8.854,30.0928460228526,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
1999-12-01,8.923,28.996314557884773,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-02-01,8.966,28.312968862325135,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-03-01,8.938,28.757938152456973,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-04-01,8.91,29.20290744258884,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-05-01,8.985,28.01102541544995,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-06-01,9.017,27.50248908387067,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-08-01,9.053,26.93038571084398,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-09-01,8.992,27.899783092916948,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-10-01,8.947,28.61491230920032,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2000-11-01,8.902,29.330041525483693,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-01-01,8.923,28.996314557884773,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-03-01,8.925,28.964531037161063,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-04-01,8.898,29.39360856693108,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-05-01,8.914,29.139340401141453,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-06-01,8.957,28.455994705581787,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-08-01,9.013,27.566056125318084,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-09-01,8.926,28.948639276799213,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-10-01,8.883,29.63198497235888,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2001-11-01,8.874,29.77501081561553,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-01-01,8.849,30.172304824661836,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-03-01,8.868,29.87036137778665,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-07-01,9.003,27.72497372893659,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-08-01,9.029,27.31178795952843,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-10-01,8.983,28.04280893617363,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-11-01,8.928,28.916855756075503,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
2002-12-01,8.862,29.96571193995777,2011-08-01,-14.105,123.5356924,29.433337967835712,1985_to_1990,BRS05
