sst,Latitude,Longitude,Date,end_date,site,subsite,date
27.2,-14.0574,121.783,1985-09-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-11
27.41,-14.0574,121.783,1985-09-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-12
27.59,-14.0574,121.783,1985-09-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-13
27.51,-14.0574,121.783,1985-09-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-14
28.18,-14.0574,121.783,1985-09-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-15
28.07,-14.0574,121.783,1985-09-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-16
28.48,-14.0574,121.783,1985-09-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-17
28.22,-14.0574,121.783,1985-09-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-18
27.830000000000002,-14.0574,121.783,1985-09-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-19
27.22,-14.0574,121.783,1985-09-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-20
27.29,-14.0574,121.783,1985-09-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-21
27.2,-14.0574,121.783,1985-09-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-22
27.22,-14.0574,121.783,1985-09-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-23
26.400000000000002,-14.0574,121.783,1985-09-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-24
26.29,-14.0574,121.783,1985-09-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-25
26.64,-14.0574,121.783,1985-09-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-26
27.46,-14.0574,121.783,1985-09-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-27
27.23,-14.0574,121.783,1985-09-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-28
27.400000000000002,-14.0574,121.783,1985-09-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-29
27.54,-14.0574,121.783,1985-09-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Sep-30
28.05,-14.0574,121.783,1985-10-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-01
28.77,-14.0574,121.783,1985-10-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-02
27.84,-14.0574,121.783,1985-10-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-03
27.94,-14.0574,121.783,1985-10-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-04
28.27,-14.0574,121.783,1985-10-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-05
28.89,-14.0574,121.783,1985-10-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-06
28.52,-14.0574,121.783,1985-10-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-07
28.28,-14.0574,121.783,1985-10-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-08
27.97,-14.0574,121.783,1985-10-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-09
28.47,-14.0574,121.783,1985-10-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-10
28.45,-14.0574,121.783,1985-10-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-11
28.32,-14.0574,121.783,1985-10-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-12
28.11,-14.0574,121.783,1985-10-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-13
28.060000000000002,-14.0574,121.783,1985-10-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-14
27.61,-14.0574,121.783,1985-10-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-15
27.13,-14.0574,121.783,1985-10-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-16
27.080000000000002,-14.0574,121.783,1985-10-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-17
26.97,-14.0574,121.783,1985-10-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-18
27.03,-14.0574,121.783,1985-10-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-19
27.2,-14.0574,121.783,1985-10-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-20
27.18,-14.0574,121.783,1985-10-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-21
27.66,-14.0574,121.783,1985-10-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-22
27.59,-14.0574,121.783,1985-10-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-23
27.53,-14.0574,121.783,1985-10-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-24
27.54,-14.0574,121.783,1985-10-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-25
28.09,-14.0574,121.783,1985-10-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-26
28.330000000000002,-14.0574,121.783,1985-10-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-27
28.22,-14.0574,121.783,1985-10-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-28
28,-14.0574,121.783,1985-10-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-29
27.88,-14.0574,121.783,1985-10-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-30
27.650000000000002,-14.0574,121.783,1985-10-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Oct-31
26.8,-14.0574,121.783,1985-11-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-01
27.29,-14.0574,121.783,1985-11-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-02
28.37,-14.0574,121.783,1985-11-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-03
28.52,-14.0574,121.783,1985-11-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-04
28.47,-14.0574,121.783,1985-11-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-05
28.53,-14.0574,121.783,1985-11-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-06
28.55,-14.0574,121.783,1985-11-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-07
28.330000000000002,-14.0574,121.783,1985-11-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-08
28.68,-14.0574,121.783,1985-11-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-09
28.64,-14.0574,121.783,1985-11-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-10
28.69,-14.0574,121.783,1985-11-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-11
28.69,-14.0574,121.783,1985-11-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-12
28.330000000000002,-14.0574,121.783,1985-11-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-13
28.67,-14.0574,121.783,1985-11-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-14
29.05,-14.0574,121.783,1985-11-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-15
28.75,-14.0574,121.783,1985-11-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-16
28.48,-14.0574,121.783,1985-11-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-17
28.07,-14.0574,121.783,1985-11-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-18
28.37,-14.0574,121.783,1985-11-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-19
28.76,-14.0574,121.783,1985-11-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-20
29.01,-14.0574,121.783,1985-11-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-21
28.78,-14.0574,121.783,1985-11-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-22
28.84,-14.0574,121.783,1985-11-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-23
29.04,-14.0574,121.783,1985-11-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-24
29.6,-14.0574,121.783,1985-11-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-25
30.03,-14.0574,121.783,1985-11-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-26
30.080000000000002,-14.0574,121.783,1985-11-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-27
29.98,-14.0574,121.783,1985-11-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-28
29.650000000000002,-14.0574,121.783,1985-11-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-29
29.47,-14.0574,121.783,1985-11-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Nov-30
29.17,-14.0574,121.783,1985-12-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-01
29,-14.0574,121.783,1985-12-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-02
29.39,-14.0574,121.783,1985-12-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-03
29.11,-14.0574,121.783,1985-12-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-04
29.43,-14.0574,121.783,1985-12-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-05
29.61,-14.0574,121.783,1985-12-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-06
29.68,-14.0574,121.783,1985-12-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-07
29.38,-14.0574,121.783,1985-12-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-08
29.41,-14.0574,121.783,1985-12-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-09
28.03,-14.0574,121.783,1985-12-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-10
28.11,-14.0574,121.783,1985-12-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-11
28.77,-14.0574,121.783,1985-12-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-12
29.19,-14.0574,121.783,1985-12-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-13
29.18,-14.0574,121.783,1985-12-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-14
29.28,-14.0574,121.783,1985-12-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-15
28.990000000000002,-14.0574,121.783,1985-12-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-16
29.18,-14.0574,121.783,1985-12-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-17
29.34,-14.0574,121.783,1985-12-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-18
29.29,-14.0574,121.783,1985-12-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-19
28.73,-14.0574,121.783,1985-12-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-20
28.05,-14.0574,121.783,1985-12-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-21
27.77,-14.0574,121.783,1985-12-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-22
27.75,-14.0574,121.783,1985-12-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-23
27.76,-14.0574,121.783,1985-12-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-24
28.66,-14.0574,121.783,1985-12-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-25
28.810000000000002,-14.0574,121.783,1985-12-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-26
28.91,-14.0574,121.783,1985-12-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-27
28.98,-14.0574,121.783,1985-12-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-28
28.86,-14.0574,121.783,1985-12-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-29
28.310000000000002,-14.0574,121.783,1985-12-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-30
28.11,-14.0574,121.783,1985-12-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1985-Dec-31
28.830000000000002,-14.0574,121.783,1986-01-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-01
29.51,-14.0574,121.783,1986-01-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-02
29.95,-14.0574,121.783,1986-01-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-03
29.98,-14.0574,121.783,1986-01-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-04
30.03,-14.0574,121.783,1986-01-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-05
30.01,-14.0574,121.783,1986-01-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-06
31.17,-14.0574,121.783,1986-01-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-07
30.71,-14.0574,121.783,1986-01-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-08
30.19,-14.0574,121.783,1986-01-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-09
30.68,-14.0574,121.783,1986-01-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-10
30.580000000000002,-14.0574,121.783,1986-01-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-11
30.39,-14.0574,121.783,1986-01-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-12
30.09,-14.0574,121.783,1986-01-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-13
30.11,-14.0574,121.783,1986-01-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-14
30.2,-14.0574,121.783,1986-01-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-15
30.26,-14.0574,121.783,1986-01-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-16
30.32,-14.0574,121.783,1986-01-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-17
30.37,-14.0574,121.783,1986-01-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-18
30.36,-14.0574,121.783,1986-01-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-19
30.330000000000002,-14.0574,121.783,1986-01-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-20
30.240000000000002,-14.0574,121.783,1986-01-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-21
30.02,-14.0574,121.783,1986-01-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-22
29.990000000000002,-14.0574,121.783,1986-01-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-23
29.96,-14.0574,121.783,1986-01-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-24
29.91,-14.0574,121.783,1986-01-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-25
29.37,-14.0574,121.783,1986-01-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-26
29.77,-14.0574,121.783,1986-01-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-27
30.07,-14.0574,121.783,1986-01-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-28
30,-14.0574,121.783,1986-01-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-29
30.45,-14.0574,121.783,1986-01-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-30
30.09,-14.0574,121.783,1986-01-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Jan-31
30.2,-14.0574,121.783,1986-02-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-01
30.02,-14.0574,121.783,1986-02-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-02
29.740000000000002,-14.0574,121.783,1986-02-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-03
29.72,-14.0574,121.783,1986-02-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-04
29.46,-14.0574,121.783,1986-02-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-05
29.29,-14.0574,121.783,1986-02-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-06
28.740000000000002,-14.0574,121.783,1986-02-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-07
28.88,-14.0574,121.783,1986-02-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-08
30.11,-14.0574,121.783,1986-02-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-09
30.16,-14.0574,121.783,1986-02-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-10
30.16,-14.0574,121.783,1986-02-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-11
30.060000000000002,-14.0574,121.783,1986-02-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-12
29.98,-14.0574,121.783,1986-02-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-13
29.84,-14.0574,121.783,1986-02-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-14
29.650000000000002,-14.0574,121.783,1986-02-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-15
29.76,-14.0574,121.783,1986-02-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-16
29.810000000000002,-14.0574,121.783,1986-02-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-17
29.42,-14.0574,121.783,1986-02-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-18
29.35,-14.0574,121.783,1986-02-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-19
29.310000000000002,-14.0574,121.783,1986-02-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-20
29.98,-14.0574,121.783,1986-02-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-21
30.27,-14.0574,121.783,1986-02-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-22
30.22,-14.0574,121.783,1986-02-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-23
30.03,-14.0574,121.783,1986-02-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-24
29.82,-14.0574,121.783,1986-02-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-25
29.66,-14.0574,121.783,1986-02-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-26
29.75,-14.0574,121.783,1986-02-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-27
29.990000000000002,-14.0574,121.783,1986-02-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Feb-28
30.080000000000002,-14.0574,121.783,1986-03-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-01
30.19,-14.0574,121.783,1986-03-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-02
30.14,-14.0574,121.783,1986-03-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-03
30.05,-14.0574,121.783,1986-03-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-04
29.54,-14.0574,121.783,1986-03-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-05
29.13,-14.0574,121.783,1986-03-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-06
29.17,-14.0574,121.783,1986-03-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-07
29.22,-14.0574,121.783,1986-03-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-08
29.63,-14.0574,121.783,1986-03-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-09
29.21,-14.0574,121.783,1986-03-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-10
29.51,-14.0574,121.783,1986-03-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-11
29.560000000000002,-14.0574,121.783,1986-03-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-12
29.71,-14.0574,121.783,1986-03-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-13
29.77,-14.0574,121.783,1986-03-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-14
29.740000000000002,-14.0574,121.783,1986-03-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-15
29.82,-14.0574,121.783,1986-03-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-16
29.85,-14.0574,121.783,1986-03-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-17
29.92,-14.0574,121.783,1986-03-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-18
30.060000000000002,-14.0574,121.783,1986-03-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-19
30.21,-14.0574,121.783,1986-03-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-20
30.330000000000002,-14.0574,121.783,1986-03-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-21
30.5,-14.0574,121.783,1986-03-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-22
30.650000000000002,-14.0574,121.783,1986-03-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-23
30.79,-14.0574,121.783,1986-03-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-24
30.6,-14.0574,121.783,1986-03-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-25
30.41,-14.0574,121.783,1986-03-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-26
30.25,-14.0574,121.783,1986-03-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-27
30.62,-14.0574,121.783,1986-03-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-28
30.71,-14.0574,121.783,1986-03-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-29
30.69,-14.0574,121.783,1986-03-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-30
30.580000000000002,-14.0574,121.783,1986-03-31,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Mar-31
30.13,-14.0574,121.783,1986-04-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-01
29.95,-14.0574,121.783,1986-04-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-02
30.12,-14.0574,121.783,1986-04-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-03
30.48,-14.0574,121.783,1986-04-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-04
30.26,-14.0574,121.783,1986-04-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-05
30.3,-14.0574,121.783,1986-04-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-06
30.400000000000002,-14.0574,121.783,1986-04-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-07
30.54,-14.0574,121.783,1986-04-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-08
30.52,-14.0574,121.783,1986-04-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-09
30.67,-14.0574,121.783,1986-04-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-10
29.7,-14.0574,121.783,1986-04-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-11
29.8,-14.0574,121.783,1986-04-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-12
29.85,-14.0574,121.783,1986-04-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-13
30.05,-14.0574,121.783,1986-04-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-14
30.03,-14.0574,121.783,1986-04-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-15
30.580000000000002,-14.0574,121.783,1986-04-16,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-16
30.46,-14.0574,121.783,1986-04-17,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-17
30.29,-14.0574,121.783,1986-04-18,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-18
30.19,-14.0574,121.783,1986-04-19,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-19
30.13,-14.0574,121.783,1986-04-20,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-20
30.240000000000002,-14.0574,121.783,1986-04-21,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-21
29.96,-14.0574,121.783,1986-04-22,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-22
30.060000000000002,-14.0574,121.783,1986-04-23,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-23
30.23,-14.0574,121.783,1986-04-24,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-24
30.650000000000002,-14.0574,121.783,1986-04-25,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-25
30.62,-14.0574,121.783,1986-04-26,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-26
30.66,-14.0574,121.783,1986-04-27,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-27
30.63,-14.0574,121.783,1986-04-28,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-28
30.54,-14.0574,121.783,1986-04-29,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-29
30,-14.0574,121.783,1986-04-30,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-Apr-30
29.8,-14.0574,121.783,1986-05-01,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-01
29.64,-14.0574,121.783,1986-05-02,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-02
29.71,-14.0574,121.783,1986-05-03,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-03
29.94,-14.0574,121.783,1986-05-04,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-04
30.13,-14.0574,121.783,1986-05-05,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-05
30.12,-14.0574,121.783,1986-05-06,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-06
30.11,-14.0574,121.783,1986-05-07,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-07
30.18,-14.0574,121.783,1986-05-08,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-08
29.05,-14.0574,121.783,1986-05-09,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-09
29.21,-14.0574,121.783,1986-05-10,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-10
29.35,-14.0574,121.783,1986-05-11,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-11
29.68,-14.0574,121.783,1986-05-12,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-12
29.3,-14.0574,121.783,1986-05-13,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-13
29.16,-14.0574,121.783,1986-05-14,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-14
28.93,-14.0574,121.783,1986-05-15,2021-06-06,Scott Reef,SCOTT_RPO_1,1986-May-15
