sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,date
26.740000000000002,-14.121,123.5467277,2015-08-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.650000000000002,-14.121,123.5467277,2015-08-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.45,-14.121,123.5467277,2015-08-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.97,-14.121,123.5467277,2015-08-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.93,-14.121,123.5467277,2015-08-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
27.05,-14.121,123.5467277,2015-08-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.96,-14.121,123.5467277,2015-08-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.93,-14.121,123.5467277,2015-08-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.98,-14.121,123.5467277,2015-08-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Aug
26.91,-14.121,123.5467277,2015-09-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
26.98,-14.121,123.5467277,2015-09-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.09,-14.121,123.5467277,2015-09-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.03,-14.121,123.5467277,2015-09-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.18,-14.121,123.5467277,2015-09-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.2,-14.121,123.5467277,2015-09-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.26,-14.121,123.5467277,2015-09-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.27,-14.121,123.5467277,2015-09-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.07,-14.121,123.5467277,2015-09-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
26.88,-14.121,123.5467277,2015-09-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
26.91,-14.121,123.5467277,2015-09-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.17,-14.121,123.5467277,2015-09-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.03,-14.121,123.5467277,2015-09-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.21,-14.121,123.5467277,2015-09-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.32,-14.121,123.5467277,2015-09-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.42,-14.121,123.5467277,2015-09-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.43,-14.121,123.5467277,2015-09-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.51,-14.121,123.5467277,2015-09-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.76,-14.121,123.5467277,2015-09-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.59,-14.121,123.5467277,2015-09-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.86,-14.121,123.5467277,2015-09-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.69,-14.121,123.5467277,2015-09-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.53,-14.121,123.5467277,2015-09-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.66,-14.121,123.5467277,2015-09-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.63,-14.121,123.5467277,2015-09-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.52,-14.121,123.5467277,2015-09-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.580000000000002,-14.121,123.5467277,2015-09-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.740000000000002,-14.121,123.5467277,2015-09-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.87,-14.121,123.5467277,2015-09-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.78,-14.121,123.5467277,2015-09-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Sep
27.79,-14.121,123.5467277,2015-10-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
27.85,-14.121,123.5467277,2015-10-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
27.89,-14.121,123.5467277,2015-10-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
27.95,-14.121,123.5467277,2015-10-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
27.86,-14.121,123.5467277,2015-10-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.150000000000002,-14.121,123.5467277,2015-10-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.310000000000002,-14.121,123.5467277,2015-10-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.25,-14.121,123.5467277,2015-10-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.45,-14.121,123.5467277,2015-10-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.44,-14.121,123.5467277,2015-10-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.64,-14.121,123.5467277,2015-10-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.59,-14.121,123.5467277,2015-10-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.92,-14.121,123.5467277,2015-10-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.94,-14.121,123.5467277,2015-10-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.92,-14.121,123.5467277,2015-10-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.810000000000002,-14.121,123.5467277,2015-10-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.96,-14.121,123.5467277,2015-10-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.8,-14.121,123.5467277,2015-10-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
28.82,-14.121,123.5467277,2015-10-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.22,-14.121,123.5467277,2015-10-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.310000000000002,-14.121,123.5467277,2015-10-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.34,-14.121,123.5467277,2015-10-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.61,-14.121,123.5467277,2015-10-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.89,-14.121,123.5467277,2015-10-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.71,-14.121,123.5467277,2015-10-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.69,-14.121,123.5467277,2015-10-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.55,-14.121,123.5467277,2015-10-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.48,-14.121,123.5467277,2015-10-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.73,-14.121,123.5467277,2015-10-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.95,-14.121,123.5467277,2015-10-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
29.93,-14.121,123.5467277,2015-10-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Oct
30.05,-14.121,123.5467277,2015-11-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.080000000000002,-14.121,123.5467277,2015-11-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.27,-14.121,123.5467277,2015-11-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.51,-14.121,123.5467277,2015-11-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.330000000000002,-14.121,123.5467277,2015-11-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.1,-14.121,123.5467277,2015-11-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.400000000000002,-14.121,123.5467277,2015-11-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
29.88,-14.121,123.5467277,2015-11-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
29.85,-14.121,123.5467277,2015-11-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
29.96,-14.121,123.5467277,2015-11-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.240000000000002,-14.121,123.5467277,2015-11-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.25,-14.121,123.5467277,2015-11-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.01,-14.121,123.5467277,2015-11-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.14,-14.121,123.5467277,2015-11-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.07,-14.121,123.5467277,2015-11-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.14,-14.121,123.5467277,2015-11-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.18,-14.121,123.5467277,2015-11-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.09,-14.121,123.5467277,2015-11-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.5,-14.121,123.5467277,2015-11-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.650000000000002,-14.121,123.5467277,2015-11-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.900000000000002,-14.121,123.5467277,2015-11-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.85,-14.121,123.5467277,2015-11-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.830000000000002,-14.121,123.5467277,2015-11-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.75,-14.121,123.5467277,2015-11-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.810000000000002,-14.121,123.5467277,2015-11-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
31.26,-14.121,123.5467277,2015-11-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
31.48,-14.121,123.5467277,2015-11-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
31.19,-14.121,123.5467277,2015-11-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
31.12,-14.121,123.5467277,2015-11-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.79,-14.121,123.5467277,2015-11-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Nov
30.51,-14.121,123.5467277,2015-12-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.400000000000002,-14.121,123.5467277,2015-12-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.69,-14.121,123.5467277,2015-12-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.07,-14.121,123.5467277,2015-12-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.12,-14.121,123.5467277,2015-12-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.26,-14.121,123.5467277,2015-12-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.62,-14.121,123.5467277,2015-12-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.490000000000002,-14.121,123.5467277,2015-12-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.95,-14.121,123.5467277,2015-12-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.970000000000002,-14.121,123.5467277,2015-12-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.5,-14.121,123.5467277,2015-12-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.23,-14.121,123.5467277,2015-12-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
31.41,-14.121,123.5467277,2015-12-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.900000000000002,-14.121,123.5467277,2015-12-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.92,-14.121,123.5467277,2015-12-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.77,-14.121,123.5467277,2015-12-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.59,-14.121,123.5467277,2015-12-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30,-14.121,123.5467277,2015-12-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.91,-14.121,123.5467277,2015-12-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.92,-14.121,123.5467277,2015-12-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.32,-14.121,123.5467277,2015-12-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
30.13,-14.121,123.5467277,2015-12-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.95,-14.121,123.5467277,2015-12-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.66,-14.121,123.5467277,2015-12-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.45,-14.121,123.5467277,2015-12-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.37,-14.121,123.5467277,2015-12-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.150000000000002,-14.121,123.5467277,2015-12-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
28.990000000000002,-14.121,123.5467277,2015-12-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
28.77,-14.121,123.5467277,2015-12-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.02,-14.121,123.5467277,2015-12-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.2,-14.121,123.5467277,2015-12-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2015-Dec
29.35,-14.121,123.5467277,2016-01-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.14,-14.121,123.5467277,2016-01-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.34,-14.121,123.5467277,2016-01-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.14,-14.121,123.5467277,2016-01-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.11,-14.121,123.5467277,2016-01-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.26,-14.121,123.5467277,2016-01-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.19,-14.121,123.5467277,2016-01-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.85,-14.121,123.5467277,2016-01-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.13,-14.121,123.5467277,2016-01-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.86,-14.121,123.5467277,2016-01-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.11,-14.121,123.5467277,2016-01-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.2,-14.121,123.5467277,2016-01-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.38,-14.121,123.5467277,2016-01-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.66,-14.121,123.5467277,2016-01-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.3,-14.121,123.5467277,2016-01-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.63,-14.121,123.5467277,2016-01-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.73,-14.121,123.5467277,2016-01-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
31.04,-14.121,123.5467277,2016-01-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.98,-14.121,123.5467277,2016-01-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.85,-14.121,123.5467277,2016-01-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
31.14,-14.121,123.5467277,2016-01-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
31.27,-14.121,123.5467277,2016-01-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.810000000000002,-14.121,123.5467277,2016-01-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
31.03,-14.121,123.5467277,2016-01-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.67,-14.121,123.5467277,2016-01-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.8,-14.121,123.5467277,2016-01-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.42,-14.121,123.5467277,2016-01-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.19,-14.121,123.5467277,2016-01-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
30.060000000000002,-14.121,123.5467277,2016-01-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.830000000000002,-14.121,123.5467277,2016-01-30,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.57,-14.121,123.5467277,2016-01-31,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Jan
29.75,-14.121,123.5467277,2016-02-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.43,-14.121,123.5467277,2016-02-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.67,-14.121,123.5467277,2016-02-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.59,-14.121,123.5467277,2016-02-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.57,-14.121,123.5467277,2016-02-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.55,-14.121,123.5467277,2016-02-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.79,-14.121,123.5467277,2016-02-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.45,-14.121,123.5467277,2016-02-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.6,-14.121,123.5467277,2016-02-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.97,-14.121,123.5467277,2016-02-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.580000000000002,-14.121,123.5467277,2016-02-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.07,-14.121,123.5467277,2016-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.96,-14.121,123.5467277,2016-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.2,-14.121,123.5467277,2016-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.150000000000002,-14.121,123.5467277,2016-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.22,-14.121,123.5467277,2016-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.11,-14.121,123.5467277,2016-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
29.7,-14.121,123.5467277,2016-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.03,-14.121,123.5467277,2016-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.19,-14.121,123.5467277,2016-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.26,-14.121,123.5467277,2016-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.560000000000002,-14.121,123.5467277,2016-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.53,-14.121,123.5467277,2016-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.55,-14.121,123.5467277,2016-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.47,-14.121,123.5467277,2016-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.17,-14.121,123.5467277,2016-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.310000000000002,-14.121,123.5467277,2016-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.35,-14.121,123.5467277,2016-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.55,-14.121,123.5467277,2016-02-29,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Feb
30.900000000000002,-14.121,123.5467277,2016-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.17,-14.121,123.5467277,2016-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.54,-14.121,123.5467277,2016-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.6,-14.121,123.5467277,2016-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.26,-14.121,123.5467277,2016-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.09,-14.121,123.5467277,2016-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.93,-14.121,123.5467277,2016-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.94,-14.121,123.5467277,2016-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.310000000000002,-14.121,123.5467277,2016-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.35,-14.121,123.5467277,2016-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.29,-14.121,123.5467277,2016-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.41,-14.121,123.5467277,2016-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.400000000000002,-14.121,123.5467277,2016-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31.38,-14.121,123.5467277,2016-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.88,-14.121,123.5467277,2016-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.39,-14.121,123.5467277,2016-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.28,-14.121,123.5467277,2016-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.1,-14.121,123.5467277,2016-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.3,-14.121,123.5467277,2016-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.3,-14.121,123.5467277,2016-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.6,-14.121,123.5467277,2016-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.85,-14.121,123.5467277,2016-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.88,-14.121,123.5467277,2016-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
31,-14.121,123.5467277,2016-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
30.72,-14.121,123.5467277,2016-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Browse Island,BRS07,2016-Mar
