sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,degree_heating_week_mmm_from_sst,dhw_threshold,accum_DHW_12weeks
27.28,-21.9,113.97,2014-05-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8848333333333329,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.5,-21.9,113.97,2014-05-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.664833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.62,-21.9,113.97,2014-05-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5448333333333331,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.91,-21.9,113.97,2014-05-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.2548333333333339,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.89,-21.9,113.97,2014-05-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.2748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.61,-21.9,113.97,2014-05-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5548333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.25,-21.9,113.97,2014-05-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.52,-21.9,113.97,2014-05-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.4,-21.9,113.97,2014-05-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.35,-21.9,113.97,2014-05-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8148333333333326,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.4,-21.9,113.97,2014-05-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.36,-21.9,113.97,2014-05-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8048333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.23,-21.9,113.97,2014-05-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.26,-21.9,113.97,2014-05-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9048333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.19,-21.9,113.97,2014-05-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9748333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.58,-21.9,113.97,2014-05-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5848333333333358,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.66,-21.9,113.97,2014-05-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5048333333333339,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.63,-21.9,113.97,2014-05-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.6,-21.9,113.97,2014-05-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5648333333333326,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.57,-21.9,113.97,2014-05-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.5948333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.56,-21.9,113.97,2014-05-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6048333333333353,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.51,-21.9,113.97,2014-05-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.6548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.44,-21.9,113.97,2014-05-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.7248333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.3,-21.9,113.97,2014-05-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8648333333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.32,-21.9,113.97,2014-05-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.8448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.25,-21.9,113.97,2014-05-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.19,-21.9,113.97,2014-05-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-0.9748333333333328,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.9,-21.9,113.97,2014-05-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.2648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.98,-21.9,113.97,2014-05-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.1848333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
27.02,-21.9,113.97,2014-06-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.79,-21.9,113.97,2014-06-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.71,-21.9,113.97,2014-06-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.4548333333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.6,-21.9,113.97,2014-06-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.5648333333333326,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.41,-21.9,113.97,2014-06-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.754833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.54,-21.9,113.97,2014-06-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.624833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.67,-21.9,113.97,2014-06-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.4948333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.43,-21.9,113.97,2014-06-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-1.7348333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.13,-21.9,113.97,2014-06-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.034833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.13,-21.9,113.97,2014-06-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.034833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
26.05,-21.9,113.97,2014-06-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.1148333333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
25.89,-21.9,113.97,2014-06-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.2748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.4764999999999995
25.79,-21.9,113.97,2014-06-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.29290476190476156
25.82,-21.9,113.97,2014-06-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.3448333333333338,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.75,-21.9,113.97,2014-06-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.414833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.72,-21.9,113.97,2014-06-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.444833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.7,-21.9,113.97,2014-06-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.4648333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.49,-21.9,113.97,2014-06-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.6748333333333356,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.36,-21.9,113.97,2014-06-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.8048333333333346,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.31,-21.9,113.97,2014-06-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.8548333333333353,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.45,-21.9,113.97,2014-06-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.7148333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.25,-21.9,113.97,2014-06-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.914833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.93,-21.9,113.97,2014-06-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.2348333333333343,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.7,-21.9,113.97,2014-06-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.4648333333333348,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.74,-21.9,113.97,2014-06-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.4248333333333356,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.22,-21.9,113.97,2014-06-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.944833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
25.37,-21.9,113.97,2014-06-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-2.794833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.9,-21.9,113.97,2014-06-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.2648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.87,-21.9,113.97,2014-06-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.73,-21.9,113.97,2014-06-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.4348333333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.66,-21.9,113.97,2014-07-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.504833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.65,-21.9,113.97,2014-07-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.5148333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.71,-21.9,113.97,2014-07-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.454833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.64,-21.9,113.97,2014-07-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.5248333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.67,-21.9,113.97,2014-07-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.4948333333333323,0,0,28.164833333333334,1985_to_1990,0,0,1,0.1450238095238094
24.52,-21.9,113.97,2014-07-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.6448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.39,-21.9,113.97,2014-07-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-3.7748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.09,-21.9,113.97,2014-07-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.074833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.02,-21.9,113.97,2014-07-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.02,-21.9,113.97,2014-07-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.98,-21.9,113.97,2014-07-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.184833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.9,-21.9,113.97,2014-07-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.2648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.87,-21.9,113.97,2014-07-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.8,-21.9,113.97,2014-07-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.364833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.87,-21.9,113.97,2014-07-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.96,-21.9,113.97,2014-07-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.7,-21.9,113.97,2014-07-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.464833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.57,-21.9,113.97,2014-07-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.594833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.77,-21.9,113.97,2014-07-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.68,-21.9,113.97,2014-07-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.484833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.47,-21.9,113.97,2014-07-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.694833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.3,-21.9,113.97,2014-07-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.864833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.31,-21.9,113.97,2014-07-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.854833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.44,-21.9,113.97,2014-07-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.724833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.51,-21.9,113.97,2014-07-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.6548333333333325,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.82,-21.9,113.97,2014-07-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.344833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.84,-21.9,113.97,2014-07-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.324833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.7,-21.9,113.97,2014-07-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.464833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.7,-21.9,113.97,2014-07-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.464833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.69,-21.9,113.97,2014-07-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.474833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.81,-21.9,113.97,2014-07-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.354833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.72,-21.9,113.97,2014-08-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.444833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.83,-21.9,113.97,2014-08-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.334833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.45,-21.9,113.97,2014-08-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.714833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.4,-21.9,113.97,2014-08-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.7648333333333355,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.63,-21.9,113.97,2014-08-05,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.53,-21.9,113.97,2014-08-06,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.634833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.62,-21.9,113.97,2014-08-07,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.544833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.88,-21.9,113.97,2014-08-08,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.284833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.96,-21.9,113.97,2014-08-09,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.204833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.12,-21.9,113.97,2014-08-10,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.044833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.87,-21.9,113.97,2014-08-11,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.8,-21.9,113.97,2014-08-12,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.364833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.79,-21.9,113.97,2014-08-13,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.374833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.67,-21.9,113.97,2014-08-14,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.494833333333332,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.39,-21.9,113.97,2014-08-15,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.7748333333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.21,-21.9,113.97,2014-08-16,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.954833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.31,-21.9,113.97,2014-08-17,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.854833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.49,-21.9,113.97,2014-08-18,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.674833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.59,-21.9,113.97,2014-08-19,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.574833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.56,-21.9,113.97,2014-08-20,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.604833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.63,-21.9,113.97,2014-08-21,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.66,-21.9,113.97,2014-08-22,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.504833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.71,-21.9,113.97,2014-08-23,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.454833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.77,-21.9,113.97,2014-08-24,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.3948333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.58,-21.9,113.97,2014-08-25,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.584833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.63,-21.9,113.97,2014-08-26,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.534833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.75,-21.9,113.97,2014-08-27,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.414833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.87,-21.9,113.97,2014-08-28,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.294833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.83,-21.9,113.97,2014-08-29,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.334833333333336,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.84,-21.9,113.97,2014-08-30,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.324833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.75,-21.9,113.97,2014-08-31,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.414833333333334,0,0,28.164833333333334,1985_to_1990,0,0,1,0
23.85,-21.9,113.97,2014-09-01,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.314833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.06,-21.9,113.97,2014-09-02,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.104833333333335,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.05,-21.9,113.97,2014-09-03,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.114833333333333,0,0,28.164833333333334,1985_to_1990,0,0,1,0
24.02,-21.9,113.97,2014-09-04,2021-06-01,Coral Core d18O Proxy,Ningaloo Reef,TNT,27.989999374374747,2019-01-01,-4.1448333333333345,0,0,28.164833333333334,1985_to_1990,0,0,1,0
