year.x,month,day,mean temperature kelvin,sst,mean temperature uncertainty,fraction of sea-ice-covered ocean,Date,monthly_date,Latitude,Longitude,mmm_climatology,mmm_climatology_as_at,hotspot,degree_heating_day_mmm_climatology,degree_heating_week_mmm_climatology,year.y,mmm_from_sst,mmm_from_sst_year_range,degree_heating_day_mmm_from_sst,DHW_value,dhw_threshold,accum_DHW_12weeks
2002,3,3,302.60999,29.4599853515625,0.19,0,2002-03-03,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.5443399137242935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,4,302.53998,29.3899780273438,0.19,0,2002-03-04,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.4743325895055932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,5,302.75,29.6,0.19,0,2002-03-05,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.6843545621617935,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,6,303.04999,29.8999877929688,0.2,0,2002-03-06,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,0.9843423551305932,0,0,1988,28.915645437838208,1985_to_1990,0,0,1,4.460553043821555
2002,3,7,303.41,30.2600036621094,0.19,0,2002-03-07,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.3443582242711933,0,0,1988,28.915645437838208,1985_to_1990,1.3443582242711933,0.19205117489588477,1,4.65260421871744
2002,3,8,303.60001,30.4500061035156,0.19,0,2002-03-08,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,1.5343606656773936,0.21919438081105622,1,4.871798599528496
2002,3,9,303.94998,30.7999816894531,0.19,0,2002-03-09,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.8843362516148936,1.1099823530763153,0.15856890758233075,1988,28.915645437838208,1985_to_1990,1.8843362516148936,0.26919089308784194,1,5.140989492616338
2002,3,10,303.82999,30.6799865722656,0.19,0,2002-03-10,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.7643411344273936,0,0,1988,28.915645437838208,1985_to_1990,1.7643411344273936,0.25204873348962764,1,5.393038226105966
2002,3,11,303.60001,30.4500061035156,0.19,0,2002-03-11,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.5343606656773936,0,0,1988,28.915645437838208,1985_to_1990,1.5343606656773936,0.21919438081105622,1,5.612232606917022
2002,3,12,303.47998,30.32998046875,0.19,0,2002-03-12,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.4143350309117935,0,0,1988,28.915645437838208,1985_to_1990,1.4143350309117935,0.20204786155882765,1,5.81428046847585
2002,3,13,303.63998,30.4899841308594,0.19,0,2002-03-13,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.5743386930211933,0,0,1988,28.915645437838208,1985_to_1990,1.5743386930211933,0.2249055275744562,1,6.039185996050306
2002,3,14,303.85001,30.7000061035156,0.19,0,2002-03-14,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.7843606656773936,1.0100067671388153,0.14428668101983075,1988,28.915645437838208,1985_to_1990,1.7843606656773936,0.25490866652534194,1,6.294094662575648
2002,3,15,303.75998,30.6099792480469,0.19,0,2002-03-15,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.6943338102086933,0,0,1988,28.915645437838208,1985_to_1990,1.6943338102086933,0.24204768717267047,1,6.536142349748318
2002,3,16,303.78998,30.6399780273438,0.19,0,2002-03-16,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.7243325895055932,0,0,1988,28.915645437838208,1985_to_1990,1.7243325895055932,0.2463332270722276,1,6.782475576820546
2002,3,17,304,30.85,0.19,0,2002-03-17,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.9343545621617935,1.1600006636232152,0.16571438051760218,1988,28.915645437838208,1985_to_1990,1.9343545621617935,0.27633636602311334,1,7.0588119428436595
2002,3,18,303.91,30.7600036621094,0.19,0,2002-03-18,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.8443582242711933,1.070004325732615,0.152857760818945,1988,28.915645437838208,1985_to_1990,1.8443582242711933,0.2634797463244562,1,7.322291689168115
2002,3,19,303.81,30.6599975585938,0.19,0,2002-03-19,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.7443521207555932,0,0,1988,28.915645437838208,1985_to_1990,1.7443521207555932,0.24919316010794187,1,7.571484849276057
2002,3,20,303.76999,30.6199890136719,0.19,0,2002-03-20,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,1.7043435758336933,0,0,1988,28.915645437838208,1985_to_1990,1.7043435758336933,0.24347765369052762,1,7.814962502966585
2002,3,21,304.81,31.6599975585938,0.19,0,2002-03-21,2002-Mar,-14.0574,121.783,29.689999336376786,2019-01-01,2.744352120755593,1.969998222217015,0.2814283174595736,1988,28.915645437838208,1985_to_1990,2.744352120755593,0.39205030296508475,1,8.20701280593167
