Year,core id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1969.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.0680584,-999,-0.0367,-999,0.183594,d18O,-999,-999,-0.73805,-0.296951,-999,20.76,22.26,1969,June
1969.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.822677035,-999,0.0812,-999,-0.405824,d18O,-999,-999,-0.118786,-0.441935,-999,20.68,21.1,1969,July
1969.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.717025618,-999,0.0742,-999,-0.3708685,d18O,-999,-999,0.36364,0.238449,-999,20.28,20.95,1969,August
1969.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.681136942,-999,-0.0246,-999,0.122988,d18O,-999,-999,-0.11013,-0.380671,-999,19.7,20,1969,September
1969.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.867045335,-999,-0.0915,-999,0.457628,d18O,-999,-999,0.22835,0.283234,-999,20.15,20.74,1969,October
1969.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.038669561,-999,-0.134471,-999,0.672355,d18O,-999,-999,0.379114,0.140112,-999,20.92,21.18,1969,November
1969.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.192952306,-999,-0.169724,-999,0.84862,d18O,-999,-999,-0.366739,0.041,-999,21.08,22,1969,December
1970,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.242673588,-999,-0.124817,-999,0.624085,d18O,-999,-999,-0.341879,-0.331413,-999,22.29,22.72,1970,January
1970.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.194554759,-999,-0.0187,-999,0.093553,d18O,-999,-999,-0.360838,-0.102058,-999,22.97,23.73,1970,February
1970.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.131988832,-999,0.063,-999,-0.3151535,d18O,-999,-999,-0.320505,-0.34495,-999,23.33,23.82,1970,March
1970.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.05896465,-999,0.101867,-999,-0.509335,d18O,-999,-999,-0.407715,-0.393116,-999,22.7,23.61,1970,April
1970.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.923053269,-999,0.198152,-999,-0.99076,d18O,-999,-999,-0.718704,-0.832901,-999,21.87,22.73,1970,May
1970.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.755931989,-999,0.275408,-999,-1.37704,d18O,-999,-999,-0.492889,-0.960953,-999,21,21.59,1970,June
1970.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.620571322,-999,0.283271,-999,-1.416355,d18O,-999,-999,-0.0961,-0.107325,-999,20.7,21.43,1970,July
1970.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.60089983,-999,0.190299,-999,-0.951495,d18O,-999,-999,0.0782,0.0857,-999,19.99,20.8,1970,August
1970.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.589262962,-999,0.0673,-999,-0.336381,d18O,-999,-999,-0.0129,0.15699,-999,19.8,20.53,1970,September
1970.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.656163112,-999,0.119357,-999,-0.596785,d18O,-999,-999,-0.11656999999999999,0.0306,-999,19.8,20.49,1970,October
1970.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.738093685,-999,0.166105,-999,-0.830525,d18O,-999,-999,-0.276175,-0.155626,-999,20.26,20.88,1970,November
1970.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.03644474,-999,-0.0132,-999,0.066085,d18O,-999,-999,-0.0218,0.425241,-999,21.42,22.38,1970,December
1971,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.128993392,-999,-0.0111,-999,0.0556875,d18O,-999,-999,-0.299,0.206867,-999,22.33,23.26,1971,January
1971.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.028968896,-999,0.146875,-999,-0.734375,d18O,-999,-999,-0.221088,0.0328,-999,23.1,23.87,1971,February
1971.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.947316476,-999,0.247703,-999,-1.238515,d18O,-999,-999,-0.216234,0.00377,-999,23.43,24.16,1971,March
1971.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.878963603,-999,0.281868,-999,-1.40934,d18O,-999,-999,-0.415045,-0.215147,-999,22.69,23.79,1971,April
1971.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.858173909,-999,0.263031,-999,-1.315155,d18O,-999,-999,-0.382126,-0.485371,-999,22.21,23.07,1971,May
1971.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.863560114,-999,0.167779,-999,-0.838895,d18O,-999,-999,-0.373569,-0.529701,-999,21.12,22.02,1971,June
1971.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.842546523,-999,0.0613,-999,-0.3064775,d18O,-999,-999,-0.114685,-0.186544,-999,20.68,21.35,1971,July
1971.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.766262323,-999,0.0249,-999,-0.1246845,d18O,-999,-999,-0.0319,-0.299212,-999,19.88,20.42,1971,August
1971.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.689978123,-999,-0.0334,-999,0.1671945,d18O,-999,-999,0.11447,-0.379372,-999,19.93,20,1971,September
1971.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.699606802,-999,0.0759,-999,-0.379565,d18O,-999,-999,-0.389881,-0.515516,-999,19.53,19.94,1971,October
1971.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.878641105,-999,0.0256,-999,-0.127785,d18O,-999,-999,-0.737156,-0.441366,-999,19.8,20.59,1971,November
1971.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.113776252,-999,-0.0905,-999,0.4527425,d18O,-999,-999,-0.75663,-0.792908,-999,20.69,21.16,1971,December
1972,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.055126752,-999,0.0627,-999,-0.313647,d18O,-999,-999,-0.13373,-0.0218,-999,22.5,23.03,1972,January
1972.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.008051156,-999,0.167793,-999,-0.838965,d18O,-999,-999,0.478493,0.452822,-999,23.8,24.29,1972,February
1972.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.145290615,-999,0.0497,-999,-0.2486445,d18O,-999,-999,-0.191416,-0.23835,-999,23.46,23.92,1972,March
1972.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.28203835,-999,-0.121207,-999,0.606035,d18O,-999,-999,-0.336885,-0.339537,-999,22.77,23.66,1972,April
1972.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.255609841,-999,-0.134405,-999,0.672025,d18O,-999,-999,0.323435,-0.0784,-999,22.92,23.48,1972,May
1972.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.125122537,-999,-0.0938,-999,0.4689145,d18O,-999,-999,-0.13936,-0.260662,-999,21.35,22.29,1972,June
1972.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.918191336,-999,-0.0143,-999,0.0717475,d18O,-999,-999,-0.617615,-0.710354,-999,20.18,20.83,1972,July
1972.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.812375911,-999,-0.0212,-999,0.105884,d18O,-999,-999,-0.65531,-0.488611,-999,19.26,20.23,1972,August
1972.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.774546003,-999,-0.118007,-999,0.590035,d18O,-999,-999,-0.568651,-0.490381,-999,19.24,19.89,1972,September
1972.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.836796935,-999,-0.0613,-999,0.306386,d18O,-999,-999,-0.48971,-0.719677,-999,19.43,19.74,1972,October
1972.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.896254138,-999,0.00794,-999,-0.03972055,d18O,-999,-999,-0.431986,-0.229776,-999,20.11,20.81,1972,November
1972.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.959889729,-999,0.0633,-999,-0.31669,d18O,-999,-999,0.15439,0.605991,-999,21.6,22.56,1972,December
1973,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.088668018,-999,0.0292,-999,-0.145941,d18O,-999,-999,0.455191,0.560266,-999,23.09,23.61,1973,January
1973.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.087574255,-999,0.0883,-999,-0.4413485,d18O,-999,-999,-0.0826,-0.641459,-999,23.24,23.19,1973,February
1973.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.028636058,-999,0.166384,-999,-0.83192,d18O,-999,-999,-0.206314,-0.717819,-999,23.44,23.44,1973,March
1973.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.043625402,-999,0.117206,-999,-0.58603,d18O,-999,-999,-0.671906,-0.558437,-999,22.43,23.44,1973,April
1973.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.006179787,-999,0.115025,-999,-0.575125,d18O,-999,-999,0.0429,-0.41534,-999,22.64,23.14,1973,May
1973.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.949049174,-999,0.0823,-999,-0.411452,d18O,-999,-999,-0.200039,-0.349062,-999,21.29,22.2,1973,June
1973.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.925037114,-999,-0.0212,-999,0.105976,d18O,-999,-999,-0.369696,-0.543344,-999,20.43,20.99,1973,July
1973.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.862554514,-999,-0.0714,-999,0.3567765,d18O,-999,-999,-0.0469,-0.458881,-999,19.87,20.26,1973,August
1973.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.749946928,-999,-0.0934,-999,0.467038,d18O,-999,-999,-0.0754,-0.37969,-999,19.74,20,1973,September
1973.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.766527001,-999,0.00899,-999,-0.04496455,d18O,-999,-999,0.0461,-0.241997,-999,19.97,20.22,1973,October
1973.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.783953483,-999,0.120245,-999,-0.601225,d18O,-999,-999,-0.352196,-0.290678,-999,20.19,20.74,1973,November
1973.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.802647531,-999,0.22058,-999,-1.1029,d18O,-999,-999,-0.0232,0.277502,-999,21.42,22.23,1973,December
1974,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.900629121,-999,0.217227,-999,-1.086135,d18O,-999,-999,0.12726,0.809687,-999,22.76,23.86,1974,January
1974.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.024290444,-999,0.151554,-999,-0.75777,d18O,-999,-999,-0.0457,0.119772,-999,23.28,23.96,1974,February
1974.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.171083546,-999,0.0239,-999,-0.1196815,d18O,-999,-999,0.00883,0.10634,-999,23.66,24.27,1974,March
1974.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.287245107,-999,-0.126414,-999,0.63207,d18O,-999,-999,0.0508,0.191383,-999,23.16,24.19,1974,April
1974.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.319796956,-999,-0.198592,-999,0.99296,d18O,-999,-999,-0.154615,0.12957,-999,22.44,23.69,1974,May
1974.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.227136795,-999,-0.195797,-999,0.978985,d18O,-999,-999,-0.351799,0.0301,-999,21.14,22.58,1974,June
1974.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.20589618,-999,-0.302054,-999,1.51027,d18O,-999,-999,-0.134636,-0.289604,-999,20.66,21.25,1974,July
1974.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.026146111,-999,-0.234947,-999,1.174735,d18O,-999,-999,-0.604401,-0.278702,-999,19.31,20.44,1974,August
1974.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.7285783,-999,-0.072,-999,0.3601955,d18O,-999,-999,0.0605,0.390869,-999,19.87,20.77,1974,September
1974.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.843508967,-999,-0.068,-999,0.3399455,d18O,-999,-999,-0.659611,-0.481867,-999,19.26,19.98,1974,October
1974.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.77642769,-999,0.12777,-999,-0.63885,d18O,-999,-999,-0.447105,-0.291237,-999,20.09,20.74,1974,November
1974.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.804531015,-999,0.218697,-999,-1.093485,d18O,-999,-999,-0.21489,-0.0599,-999,21.23,21.9,1974,December
1975,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.919303535,-999,0.198553,-999,-0.992765,d18O,-999,-999,-0.254679,-0.301683,-999,22.38,22.75,1975,January
1975.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.0858835,-999,0.09,-999,-0.449803,d18O,-999,-999,0.100332,0.301743,-999,23.43,24.14,1975,February
1975.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.205164718,-999,-0.0101,-999,0.050726,d18O,-999,-999,-0.259964,-0.45859,-999,23.39,23.7,1975,March
1975.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.18877108,-999,-0.0279,-999,0.139699,d18O,-999,-999,-0.422846,-0.365927,-999,22.68,23.63,1975,April
1975.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.344342113,-999,-0.223137,-999,1.115685,d18O,-999,-999,-0.592535,0.0547,-999,22,23.61,1975,May
1975.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.186023091,-999,-0.154684,-999,0.77342,d18O,-999,-999,0.10346,0.348299,-999,21.6,22.9,1975,June
1975.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.958297549,-999,-0.0545,-999,0.2722775,d18O,-999,-999,-0.0421,0.247896,-999,20.75,21.79,1975,July
1975.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.826387927,-999,-0.0352,-999,0.1759435,d18O,-999,-999,-0.265659,-0.0457,-999,19.65,20.67,1975,August
1975.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.805015182,-999,-0.148476,-999,0.74238,d18O,-999,-999,-0.224251,0.20858,-999,19.59,20.59,1975,September
1975.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.968304709,-999,-0.192785,-999,0.963925,d18O,-999,-999,-0.0879,0.162943,-999,19.83,20.62,1975,October
1975.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.029695413,-999,-0.125497,-999,0.627485,d18O,-999,-999,0.138834,0.330713,-999,20.68,21.37,1975,November
1975.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.068812378,-999,-0.0456,-999,0.2279235,d18O,-999,-999,0.29178,0.205183,-999,21.74,22.16,1975,December
1976,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.272129015,-999,-0.154273,-999,0.771365,d18O,-999,-999,-0.251499,0.323446,-999,22.38,23.37,1976,January
1976.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.437878295,-999,-0.262034,-999,1.31017,d18O,-999,-999,-0.202278,0.00141,-999,23.12,23.84,1976,February
1976.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.265750881,-999,-0.0707,-999,0.353656,d18O,-999,-999,-0.00218,0.747299,-999,23.64,24.91,1976,March
1976.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.133411691,-999,0.0274,-999,-0.137098,d18O,-999,-999,0.0715,-0.104916,-999,23.18,23.9,1976,April
1976.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.135532125,-999,-0.0143,-999,0.071635,d18O,-999,-999,-0.198614,0.0401,-999,22.39,23.6,1976,May
1976.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.054118091,-999,-0.0228,-999,0.1138925,d18O,-999,-999,-0.12711,0.382498,-999,21.37,22.93,1976,June
1976.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.881822693,-999,0.022,-999,-0.110097,d18O,-999,-999,0.210375,0.137896,-999,21.01,21.68,1976,July
1976.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.908322763,-999,-0.117124,-999,0.58562,d18O,-999,-999,0.0245,0.21674,-999,19.94,20.93,1976,August
1976.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.809414005,-999,-0.152875,-999,0.764375,d18O,-999,-999,0.0764,0.0746,-999,19.89,20.45,1976,September
1976.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.951890932,-999,-0.176371,-999,0.88185500000000006,d18O,-999,-999,0.173241,0.289354,-999,20.09,20.75,1976,October
1976.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.054976465,-999,-0.150778,-999,0.75389,d18O,-999,-999,-0.608885,-0.638388,-999,19.93,20.4,1976,November
1976.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.083285143,-999,-0.0601,-999,0.300288,d18O,-999,-999,-0.598879,-0.561268,-999,20.85,21.39,1976,December
1977,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.033146382,-999,0.0847,-999,-0.423548,d18O,-999,-999,-0.622648,-0.534723,-999,22.01,22.52,1977,January
1977.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.097115844,-999,0.0787,-999,-0.393641,d18O,-999,-999,-0.587048,-0.771797,-999,22.74,23.06,1977,February
1977.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.206822968,-999,-0.0118,-999,0.059016,d18O,-999,-999,-0.987354,-0.99109100000000006,-999,22.66,23.17,1977,March
1977.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.112247555,-999,0.0486,-999,-0.24292,d18O,-999,-999,-1.04983,-0.606596,-999,22.06,23.39,1977,April
1977.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.017672141,-999,0.103533,-999,-0.517665,d18O,-999,-999,-1.08628,-0.45854,-999,21.51,23.1,1977,May
1977.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.95686938,-999,0.0745,-999,-0.3723515,d18O,-999,-999,-1.19889,-0.268852,-999,20.3,22.28,1977,June
1977.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.901705089,-999,0.00214,-999,-0.01068475,d18O,-999,-999,-0.367685,0.188225,-999,20.43,21.73,1977,July
1977.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.863065235,-999,-0.0719,-999,0.35933,d18O,-999,-999,0.117001,0.320028,-999,20.03,21.04,1977,August
1977.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.831048822,-999,-0.17451,-999,0.87255,d18O,-999,-999,0.0394,0.0585,-999,19.85,20.44,1977,September
1977.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.834968657,-999,-0.0594,-999,0.2972435,d18O,-999,-999,-0.174419,0.182993,-999,19.75,20.64,1977,October
1977.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.116768328,-999,-0.21257,-999,1.06285,d18O,-999,-999,-0.284006,0.376812,-999,20.26,21.41,1977,November
1977.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.181047924,-999,-0.15782,-999,0.7891,d18O,-999,-999,0.145229,0.559313,-999,21.59,22.51,1977,December
1978,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.288281916,-999,-0.170426,-999,0.85213,d18O,-999,-999,0.677721,0.221006,-999,23.31,23.27,1978,January
1978.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.471669425,-999,-0.295825,-999,1.479125,d18O,-999,-999,-0.110949,0.427382,-999,23.22,24.26,1978,February
1978.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.547771851,-999,-0.352752,-999,1.76376,d18O,-999,-999,0.528234,0.98996,-999,24.18,25.15,1978,March
1978.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.570192459,-999,-0.409361,-999,2.046805,d18O,-999,-999,0.680395,0.902164,-999,23.79,24.9,1978,April
1978.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.392657286,-999,-0.271452,-999,1.35726,d18O,-999,-999,-0.0811,0.293859,-999,22.51,23.85,1978,May
1978.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.184035081,-999,-0.152696,-999,0.76348,d18O,-999,-999,-0.320749,-0.228792,-999,21.17,22.32,1978,June
1978.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.913615183,-999,-0.00977,-999,0.04886625,d18O,-999,-999,-0.298635,-0.497484,-999,20.5,21.04,1978,July
1978.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.796871957,-999,-0.00567,-999,0.02836345,d18O,-999,-999,-0.178659,-0.168121,-999,19.74,20.55,1978,August
1978.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.75685463,-999,-0.100315,-999,0.501575,d18O,-999,-999,-0.142422,0.19376,-999,19.67,20.57,1978,September
1978.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.027240759,-999,-0.251721,-999,1.258605,d18O,-999,-999,-0.0635,0.0831,-999,19.86,20.54,1978,October
1978.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.297626888,-999,-0.393429,-999,1.967145,d18O,-999,-999,0.681164,0.944292,-999,21.22,21.98,1978,November
1978.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.277692791,-999,-0.254465,-999,1.272325,d18O,-999,-999,0.367491,0.792292,-999,21.81,22.75,1978,December
1979,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.129066605,-999,-0.0112,-999,0.056052,d18O,-999,-999,-0.21044,-0.235542,-999,22.42,22.82,1979,January
1979.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.065724661,-999,0.110119,-999,-0.550595,d18O,-999,-999,-0.666727,-0.812847,-999,22.66,23.02,1979,February
1979.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.139035651,-999,0.056,-999,-0.27992,d18O,-999,-999,-0.639835,-0.557909,-999,23.01,23.6,1979,March
1979.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.158663657,-999,0.00217,-999,-0.0108385,d18O,-999,-999,-0.409466,-0.607697,-999,22.7,23.39,1979,April
1979.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.132298865,-999,-0.0111,-999,0.0554705,d18O,-999,-999,-0.488094,-0.618481,-999,22.11,22.94,1979,May
1979.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.1297909840000004,-999,-0.0985,-999,0.4922555,d18O,-999,-999,-0.23201,-0.0715,-999,21.26,22.48,1979,June
1979.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.137858307,-999,-0.234016,-999,1.17008,d18O,-999,-999,-0.0932,0.346565,-999,20.7,21.88,1979,July
1979.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.898394403,-999,-0.107195,-999,0.535975,d18O,-999,-999,0.0791,-0.00959,-999,19.99,20.71,1979,August
1979.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.6137706,-999,0.0428,-999,-0.2138435,d18O,-999,-999,-0.338451,-0.171862,-999,19.47,20.21,1979,September
1979.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.688020303,-999,0.0875,-999,-0.437498,d18O,-999,-999,0.276489,-0.0144,-999,20.2,20.44,1979,October
1979.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.0264659,-999,-0.122268,-999,0.61134,d18O,-999,-999,0.668304,0.890223,-999,21.21,21.93,1979,November
1979.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.196363307,-999,-0.173136,-999,0.86568,d18O,-999,-999,0.31958,0.306171,-999,21.76,22.26,1979,December
1980,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.331073011,-999,-0.213217,-999,1.066085,d18O,-999,-999,0.390881,0.843397,-999,23.02,23.89,1980,January
1980.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.329237908,-999,-0.153394,-999,0.76697,d18O,-999,-999,0.318243,0.460993,-999,23.64,24.3,1980,February
1980.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.134791182,-999,0.0602,-999,-0.3011415,d18O,-999,-999,0.182705,-0.0291,-999,23.83,24.13,1980,March
1980.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.13773521,-999,0.0231,-999,-0.1154805,d18O,-999,-999,0.158274,0.0659,-999,23.26,24.07,1980,April
1980.333333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.12501084,-999,-0.00381,-999,0.01903055,d18O,-999,-999,0.252945,0.432539,-999,22.85,23.99,1980,May
1980.416667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.887135384,-999,0.144204,-999,-0.72102,d18O,-999,-999,0.259611,0.0577,-999,21.75,22.61,1980,June
1980.5,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.735679335,-999,0.168163,-999,-0.840815,d18O,-999,-999,0.0121,0.175285,-999,20.81,21.71,1980,July
1980.583333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.627314345,-999,0.163885,-999,-0.819425,d18O,-999,-999,0.131069,0.145699,-999,20.05,20.86,1980,August
1980.666667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.507948637,-999,0.148591,-999,-0.742955,d18O,-999,-999,-0.0895,0.22147,-999,19.72,20.6,1980,September
1980.75,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.641897903,-999,0.133622,-999,-0.66811,d18O,-999,-999,-0.3307,-0.533617,-999,19.59,19.92,1980,October
1980.833333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.77584717,-999,0.128351,-999,-0.641755,d18O,-999,-999,-0.260895,-0.445498,-999,20.28,20.59,1980,November
1980.916667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-3.893113186,-999,0.130115,-999,-0.650575,d18O,-999,-999,-0.359499,-0.420439,-999,21.09,21.53,1980,December
1981,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.002983911,-999,0.114872,-999,-0.57436,d18O,-999,-999,-0.052,-0.426373,-999,22.58,22.63,1981,January
1981.083333,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.044532778,-999,0.131311,-999,-0.656555,d18O,-999,-999,-0.382479,-0.476048,-999,22.94,23.36,1981,February
1981.166667,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.090742411,-999,0.104277,-999,-0.521385,d18O,-999,-999,-0.409464,-0.52314,-999,23.24,23.64,1981,March
1981.25,HAB,H. Abrolhos,W Australia,-28.45,113.77,-999,-4.156940987,-999,0.00389,-999,-0.01945255,d18O,-999,-999,-0.366266,0.0208,-999,22.74,24.02,1981,April
