Year,core_id,reef,country,lat,long,Sr/Ca,d18O,Sr/CaA,d18OA,Sr/Ca SST_A,d18O SST_A,Isotope,value,AVHRR_A,HadSST1_A,ERSST_A,AVHRR SST,HadSST1,ERSST,year,month
1875.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.27,0.0953,0.283334,-1.588885,-1.41667,Sr/Ca,-999,-999,-0.166746,-0.649361,-999,26.72,26.33,1875,July
1875.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.27,0.0823,0.265333,-1.37221,-1.326665,Sr/Ca,-999,-999,0.0987,0.122129,-999,26.43,26.8,1875,August
1875.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.3,0.07,0.25,-1.166676667,-1.25,Sr/Ca,-999,-999,0.00484,-0.02,-999,26.2,26.51,1875,September
1875.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.34,0.0553,0.217,-0.922218333,-1.085,Sr/Ca,-999,-999,0.270193,-0.239262,-999,26.57,26.36,1875,October
1875.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.44,0.0203,0.129334,-0.338888333,-0.64667,Sr/Ca,-999,-999,0.108114,-0.333736,-999,26.78,26.47,1875,November
1875.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.54,-6.68e-4,0.0677,0.0111262,-0.3383305,Sr/Ca,-999,-999,-0.0343,-0.213436,-999,27.18,26.98,1875,December
1876,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.64,-0.005,0.0337,0.083319333,-0.1683355,Sr/Ca,-999,-999,-0.678024,-0.0885,-999,26.88,27.62,1876,January
1876.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.74,-0.009,-0.00333,0.149997,0.01666545,Sr/Ca,-999,-999,-0.0876,-0.44861,-999,27.99,27.68,1876,February
1876.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.82,-0.00733,-0.052,0.122213333,0.2600025,Sr/Ca,-999,-999,-0.0124,-0.325882,-999,28.2,28.03,1876,March
1876.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.79,0,-0.045,0,0.224998,Sr/Ca,-999,-999,-0.013,-0.385006,-999,28.05,27.85,1876,April
1876.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.74,0.007,-0.0487,-0.116682,0.2433325,Sr/Ca,-999,-999,-0.10281,-0.0987,-999,27.61,27.76,1876,May
1876.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.63,0.00867,-0.0193,-0.144465833,0.096669,Sr/Ca,-999,-999,-0.187452,-0.122801,-999,26.85,27.28,1876,June
1876.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.47,0.0253,0.0833,-0.422223333,-0.416672,Sr/Ca,-999,-999,-0.275505,0.12784,-999,26.61,27.11,1876,July
1876.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.32,0.0423,0.215333,-0.705543333,-1.076665,Sr/Ca,-999,-999,0.227505,-0.513971,-999,26.56,26.16,1876,August
1876.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.2,0.07,0.35,-1.166676667,-1.75,Sr/Ca,-999,-999,-0.866688,-1.41194,-999,25.33,25.12,1876,September
1876.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.05,-4.1,0.105333,0.457,-1.75555,-2.285,Sr/Ca,-999,-999,-0.518047,-1.15438,-999,25.78,25.44,1876,October
1876.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.23,0.0903,0.339334,-1.505565,-1.69667,Sr/Ca,-999,-999,-0.391546,-0.858797,-999,26.28,25.95,1876,November
1876.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.43,0.0893,0.177666,-1.488876667,-0.88833,Sr/Ca,-999,-999,-0.322496,-0.669046,-999,26.89,26.52,1876,December
1877,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.59,0.065,0.0837,-1.083341667,-0.418334,Sr/Ca,-999,-999,-0.948284,-0.678471,-999,26.61,27.03,1877,January
1877.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.67,0.031,0.0667,-0.516668333,-0.333333,Sr/Ca,-999,-999,-0.326591,-0.823561,-999,27.75,27.31,1877,February
1877.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.75,0.00267,0.018,-0.044457167,-0.089998,Sr/Ca,-999,-999,-0.527784,-0.656441,-999,27.68,27.7,1877,March
1877.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.85,-4.78,-0.01,-0.035,0.166654667,0.174999,Sr/Ca,-999,-999,-0.591978,-0.509096,-999,27.47,27.73,1877,April
1877.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.81,-0.023,-0.118667,0.38333,0.593335,Sr/Ca,-999,-999,-0.537451,-0.444033,-999,27.17,27.42,1877,May
1877.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.76,-0.0413,-0.149334,0.68887,0.74667,Sr/Ca,-999,-999,0.174297,-0.121552,-999,27.21,27.28,1877,June
1877.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.66,-0.0547,-0.106666,0.911108333,0.53333,Sr/Ca,-999,-999,0.0479,-0.0813,-999,26.94,26.9,1877,July
1877.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.6,-0.0477,-0.0647,0.794458333,0.3233335,Sr/Ca,-999,-999,-0.342295,-0.527462,-999,25.99,26.15,1877,August
1877.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.62,-0.04,-0.07,0.666666667,0.350001,Sr/Ca,-999,-999,-0.309658,-0.580326,-999,25.89,25.95,1877,September
1877.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.63,-0.0247,-0.073,0.411113333,0.365002,Sr/Ca,-999,-999,-0.235527,-0.38661,-999,26.06,26.21,1877,October
1877.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.6,-0.00967,-0.0307,0.161107333,0.1533295,Sr/Ca,-999,-999,-0.538355,-0.467697,-999,26.13,26.34,1877,November
1877.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.54,0.00933,0.0677,-0.155544333,-0.3383305,Sr/Ca,-999,-999,-0.0986,-0.251846,-999,27.12,26.94,1877,December
1878,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.52,0.015,0.153667,-0.250021667,-0.768335,Sr/Ca,-999,-999,0.369396,-0.0271,-999,27.93,27.68,1878,January
1878.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.55,0.021,0.186666,-0.349998333,-0.93333,Sr/Ca,-999,-999,0.423767,0.52545,-999,28.5,28.65,1878,February
1878.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.57,0.0127,0.197999,-0.211111667,-0.989995,Sr/Ca,-999,-999,-0.104284,0.39102,-999,28.11,28.75,1878,March
1878.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.87,-4.55,0.01,0.195,-0.16667,-0.975,Sr/Ca,-999,-999,0.539522,0.319094,-999,28.6,28.55,1878,April
1878.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.52,-0.003,0.171333,0.0499885,-0.856665,Sr/Ca,-999,-999,0.594849,0.495548,-999,28.3,28.36,1878,May
1878.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.89,-4.48,-0.0213,0.130666,0.35553,-0.65333,Sr/Ca,-999,-999,0.276546,-0.127542,-999,27.31,27.27,1878,June
1878.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.38,-0.0147,0.173334,0.244443333,-0.86667,Sr/Ca,-999,-999,0.223253,0.0606,-999,27.11,27.04,1878,July
1878.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.28,0.0123,0.255333,-0.205548333,-1.276665,Sr/Ca,-999,-999,0.0972,-0.0752,-999,26.43,26.6,1878,August
1878.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.19,0.04,0.36,-0.666666667,-1.8,Sr/Ca,-999,-999,-0.0232,-0.0451,-999,26.17,26.49,1878,September
1878.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.26,0.0453,0.296999,-0.755548333,-1.484995,Sr/Ca,-999,-999,0.182274,-0.146601,-999,26.48,26.45,1878,October
1878.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.36,0.0603,0.209334,-1.005555,-1.04667,Sr/Ca,-999,-999,0.194204,-0.283228,-999,26.86,26.52,1878,November
1878.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.45,0.0793,0.157666,-1.322206667,-0.78833,Sr/Ca,-999,-999,0.227243,-0.0657,-999,27.44,27.13,1878,December
1879,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.5,0.075,0.173667,-1.250013333,-0.868335,Sr/Ca,-999,-999,0.242647,-0.272539,-999,27.8,27.44,1879,January
1879.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.54,0.061,0.196667,-1.016665,-0.983335,Sr/Ca,-999,-999,0.223837,-0.12364,-999,28.3,28.01,1879,February
1879.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.57,0.0527,0.197999,-0.877778333,-0.989995,Sr/Ca,-999,-999,0.131084,-0.256632,-999,28.34,28.1,1879,March
1879.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.55,0.06,0.195,-1.000006667,-0.975,Sr/Ca,-999,-999,-0.0725,-0.0343,-999,27.99,28.2,1879,April
1879.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.51,0.067,0.181333,-1.116673333,-0.906665,Sr/Ca,-999,-999,-0.0806,0.134007,-999,27.63,28,1879,May
1879.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.39,0.0687,0.220666,-1.144456667,-1.10333,Sr/Ca,-999,-999,-0.198174,0.144539,-999,26.84,27.54,1879,June
1879.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9,-4.28,0.0653,0.273334,-1.08889,-1.36667,Sr/Ca,-999,-999,-0.204666,0.0965,-999,26.69,27.08,1879,July
1879.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.36,0.0123,0.175333,-0.205548333,-0.876665,Sr/Ca,-999,-999,-0.085,-0.0918,-999,26.24,26.59,1879,August
1879.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.47,-0.03,0.08,0.499995,-0.3999995,Sr/Ca,-999,-999,0.158092,0.183744,-999,26.35,26.72,1879,September
1879.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.61,-0.0347,-0.053,0.577783333,0.2650025,Sr/Ca,-999,-999,0.0753,0.0234,-999,26.37,26.62,1879,October
1879.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.75,-0.0197,-0.180666,0.327778333,0.90333,Sr/Ca,-999,-999,-0.0664,-0.107656,-999,26.6,26.7,1879,November
1879.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.83,-0.0207,-0.222334,0.344451667,1.11167,Sr/Ca,-999,-999,0.0806,0.139105,-999,27.3,27.33,1879,December
1880,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.88,-0.015,-0.206333,0.24999,1.031665,Sr/Ca,-999,-999,0.124647,0.0309,-999,27.68,27.74,1880,January
1880.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.89,-0.019,-0.153333,0.316668333,0.766665,Sr/Ca,-999,-999,0.287767,-0.19985,-999,28.36,27.93,1880,February
1880.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.88,-0.0173,-0.112,0.288883333,0.56,Sr/Ca,-999,-999,0.120705,-0.15044,-999,28.33,28.2,1880,March
1880.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.84,0,-0.095,0,0.474999,Sr/Ca,-999,-999,0.110773,-0.196846,-999,28.17,28.04,1880,April
1880.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.79,0.017,-0.0987,-0.283336667,0.4933335,Sr/Ca,-999,-999,-0.386431,-0.328863,-999,27.32,27.53,1880,May
1880.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.75,0.0287,-0.139334,-0.47779,0.69667,Sr/Ca,-999,-999,-0.187952,-0.259781,-999,26.85,27.14,1880,June
1880.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.69,0.0453,-0.136666,-0.755548333,0.68333,Sr/Ca,-999,-999,0.0638,0.133739,-999,26.95,27.11,1880,July
1880.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.64,0.0623,-0.104667,-1.038885,0.523335,Sr/Ca,-999,-999,0.324705,0.323189,-999,26.65,27,1880,August
1880.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.59,0.07,-0.04,-1.166676667,0.200002,Sr/Ca,-999,-999,-0.00505,0.473633,-999,26.19,27.01,1880,September
1880.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.55,0.0853,0.007,-1.422215,-0.03499745,Sr/Ca,-999,-999,0.166773,0.221958,-999,26.46,26.82,1880,October
1880.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.61,0.0603,-0.0407,-1.005555,0.2033305,Sr/Ca,-999,-999,-0.0874,0.160723,-999,26.58,26.97,1880,November
1880.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.95,-4.71,0.0493,-0.102334,-0.82221,0.51167,Sr/Ca,-999,-999,0.0436,0.335665,-999,27.26,27.53,1880,December
1881,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.8,0.035,-0.126333,-0.583346667,0.631665,Sr/Ca,-999,-999,0.053900000000000003,0.276449,-999,27.61,27.99,1881,January
1881.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.9,0.051,-0.163333,-0.849993333,0.816665,Sr/Ca,-999,-999,-0.0247,0.0324,-999,28.05,28.16,1881,February
1881.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.97,0.0527,-0.202,-0.877778333,1.01,Sr/Ca,-999,-999,0.173645,0.141788,-999,28.38,28.5,1881,March
1881.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.86,0.07,-0.115,-1.166676667,0.575,Sr/Ca,-999,-999,-0.0224,0.140383,-999,28.04,28.38,1881,April
1881.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.75,0.077,-0.0587,-1.283343333,0.2933335,Sr/Ca,-999,-999,0.19875,0.406008,-999,27.91,28.27,1881,May
1881.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.01,-4.68,0.0987,-0.0693,-1.644468333,0.346668,Sr/Ca,-999,-999,0.087,0.107038,-999,27.12,27.5,1881,June
1881.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.04,-4.65,0.105333,-0.0967,-1.75555,0.4833295,Sr/Ca,-999,-999,0.214005,-0.19507,-999,27.1,26.78,1881,July
1881.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.7,0.0823,-0.164667,-1.37221,0.823335,Sr/Ca,-999,-999,-0.029,0.078,-999,26.3,26.76,1881,August
1881.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.79,0.04,-0.24,-0.666666667,1.2,Sr/Ca,-999,-999,0.173502,-0.0374,-999,26.37,26.49,1881,September
1881.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.93,-0.0147,-0.373,0.244443333,1.865,Sr/Ca,-999,-999,0.078,0.196218,-999,26.37,26.79,1881,October
1881.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.88,-4.98,-0.0497,-0.410666,0.827773333,2.05333,Sr/Ca,-999,-999,0.262205,0.272503,-999,26.93,27.08,1881,November
1881.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.99,-0.0607,-0.382334,1.011116667,1.91167,Sr/Ca,-999,-999,0.159744,0.336775,-999,27.37,27.53,1881,December
1882,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-5.05,-0.045,-0.376333,0.749985,1.881665,Sr/Ca,-999,-999,0.250647,0.5557,-999,27.81,28.27,1882,January
1882.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-5.1,-0.029,-0.363333,0.483338333,1.816665,Sr/Ca,-999,-999,0.150017,0.314329,-999,28.23,28.44,1882,February
1882.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-5.02,-0.00733,-0.252,0.122213333,1.26,Sr/Ca,-999,-999,-0.0266,-0.237371,-999,28.18,28.12,1882,March
1882.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.91,0,-0.164999,0,0.824995,Sr/Ca,-999,-999,-0.280478,-0.458437,-999,27.78,27.78,1882,April
1882.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.85,0.017,-0.158667,-0.283336667,0.793335,Sr/Ca,-999,-999,-0.424662,-0.751833,-999,27.29,27.11,1882,May
1882.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.81,0.0187,-0.199334,-0.311136667,0.99667,Sr/Ca,-999,-999,-0.508322,-1.00508,-999,26.53,26.39,1882,June
1882.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.62,0.0553,-0.0667,-0.922218333,0.333328,Sr/Ca,-999,-999,-0.436007,-0.730249,-999,26.45,26.25,1882,July
1882.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.06,-4.37,0.112333,0.165333,-1.872216667,-0.826665,Sr/Ca,-999,-999,-0.328794,-0.405951,-999,26,26.27,1882,August
1882.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.09,-4.28,0.14,0.27,-2.333333333,-1.35,Sr/Ca,-999,-999,-0.271919,-0.422806,-999,25.92,26.11,1882,September
1882.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.09,-4.36,0.145333,0.197,-2.422216667,-0.985,Sr/Ca,-999,-999,-0.181917,-0.46492,-999,26.11,26.13,1882,October
1882.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.07,-4.43,0.140333,0.139334,-2.338883333,-0.69667,Sr/Ca,-999,-999,-0.356546,-0.422747,-999,26.31,26.38,1882,November
1882.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.49,0.129333,0.117666,-2.15555,-0.58833,Sr/Ca,-999,-999,-0.110497,-0.535967,-999,27.1,26.66,1882,December
1883,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.54,0.115001,0.133667,-1.916683333,-0.668335,Sr/Ca,-999,-999,0.0158,0.0257,-999,27.58,27.74,1883,January
1883.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.57,0.131,0.166667,-2.183333333,-0.833335,Sr/Ca,-999,-999,-0.349482,-0.28134,-999,27.73,27.85,1883,February
1883.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.98,-4.59,0.132667,0.177999,-2.211116667,-0.889995,Sr/Ca,-999,-999,-0.504604,-6.62e-4,-999,27.71,28.35,1883,March
1883.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.56,0.13,0.185,-2.166666667,-0.925,Sr/Ca,-999,-999,-0.340378,0.0404,-999,27.72,28.28,1883,April
1883.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.02,-4.44,0.137001,0.251333,-2.28335,-1.256665,Sr/Ca,-999,-999,-0.31641,0.376738,-999,27.39,28.24,1883,May
1883.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.09,-4.26,0.178668,0.350666,-2.9778,-1.75333,Sr/Ca,-999,-999,0.0755,-0.191132,-999,27.11,27.21,1883,June
1883.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.1,-4.22,0.165334,0.333334,-2.755566667,-1.66667,Sr/Ca,-999,-999,-0.195755,-0.153271,-999,26.69,26.83,1883,July
1883.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.08,-4.23,0.132333,0.305333,-2.20555,-1.526665,Sr/Ca,-999,-999,-0.0781,-0.454281,-999,26.25,26.22,1883,August
1883.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,9.03,-4.25,0.08,0.3,-1.333331667,-1.5,Sr/Ca,-999,-999,-0.364918,-0.307096,-999,25.83,26.22,1883,September
1883.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.35,0.0453,0.207,-0.755548333,-1.035,Sr/Ca,-999,-999,-0.469217,-0.56591,-999,25.83,26.03,1883,October
1883.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.47,0.0303,0.0993,-0.505558333,-0.496671,Sr/Ca,-999,-999,-0.314547,-0.275297,-999,26.35,26.53,1883,November
1883.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.59,0.0393,0.0177,-0.65554,-0.0883295,Sr/Ca,-999,-999,-0.445507,-0.0334,-999,26.77,27.16,1883,December
1884,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.63,0.035,0.0437,-0.583346667,-0.218334,Sr/Ca,-999,-999,-0.237854,-0.619801,-999,27.32,27.09,1884,January
1884.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.73,0.041,0.00667,-0.683323333,-0.0333333,Sr/Ca,-999,-999,-0.593273,-0.39279,-999,27.48,27.74,1884,February
1884.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.88,0.0627,-0.112,-1.044448333,0.56,Sr/Ca,-999,-999,-0.212864,-0.596491,-999,28,27.76,1884,March
1884.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.92,0.05,-0.175,-0.833336667,0.875,Sr/Ca,-999,-999,-0.305977,-0.738607,-999,27.76,27.5,1884,April
1884.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.91,-4.89,0.027,-0.198667,-0.450006667,0.993335,Sr/Ca,-999,-999,-0.491161,-0.696733,-999,27.22,27.17,1884,May
1884.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.92,-4.78,0.00867,-0.169334,-0.144465833,0.84667,Sr/Ca,-999,-999,-0.238703,-0.980291,-999,26.8,26.42,1884,June
1884.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.93,-4.69,-0.00467,-0.136666,0.077772167,0.68333,Sr/Ca,-999,-999,-0.509497,-0.36322,-999,26.38,26.62,1884,July
1884.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.62,-0.00767,-0.0847,0.127792333,0.4233335,Sr/Ca,-999,-999,-0.334665,-0.262251,-999,25.99,26.42,1884,August
1884.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.58,0.01,-0.03,-0.16667,0.150001,Sr/Ca,-999,-999,-0.274078,-0.154667,-999,25.92,26.38,1884,September
1884.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.97,-4.59,0.0253,-0.033,-0.422223333,0.1650025,Sr/Ca,-999,-999,-0.138336,0.262678,-999,26.16,26.86,1884,October
1884.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.72,0.0103,-0.150666,-0.172218333,0.75333,Sr/Ca,-999,-999,-0.0488,-6.37e-4,-999,26.62,26.8,1884,November
1884.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.84,-6.68e-4,-0.232334,0.0111262,1.16167,Sr/Ca,-999,-999,-0.0761,-0.411186,-999,27.14,26.78,1884,December
1885,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.93,-0.015,-0.256333,0.24999,1.281665,Sr/Ca,-999,-999,-0.210604,-0.20649,-999,27.35,27.5,1885,January
1885.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-5.02,-0.039,-0.283333,0.650008333,1.416665,Sr/Ca,-999,-999,-0.478733,-0.20134,-999,27.6,27.93,1885,February
1885.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.8,-5.08,-0.0473,-0.312,0.78888,1.56,Sr/Ca,-999,-999,-0.503605,-0.670042,-999,27.71,27.68,1885,March
1885.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-5.02,-0.05,-0.275,0.83332,1.375,Sr/Ca,-999,-999,-0.478727,-0.981297,-999,27.58,27.25,1885,April
1885.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.88,-0.053,-0.188667,0.883325,0.943335,Sr/Ca,-999,-999,-0.47541,-0.488382,-999,27.23,27.37,1885,May
1885.42,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.84,-4.9,-0.0713,-0.289334,1.188866667,1.44667,Sr/Ca,-999,-999,-0.341202,-0.0471,-999,26.7,27.35,1885,June
1885.5,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.92,-0.104667,-0.366666,1.74445,1.83333,Sr/Ca,-999,-999,-0.260946,-0.58674,-999,26.63,26.39,1885,July
1885.58,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.82,-0.0877,-0.284667,1.461125,1.423335,Sr/Ca,-999,-999,-0.0813,-1.27828,-999,26.25,25.4,1885,August
1885.67,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.94,-4.57,-0.01,-0.02,0.16667,0.1000025,Sr/Ca,-999,-999,-0.159908,-1.03202,-999,26.04,25.5,1885,September
1885.75,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.99,-4.49,0.0453,0.067,-0.755548333,-0.3349995,Sr/Ca,-999,-999,-0.259497,-0.65229,-999,26.04,25.94,1885,October
1885.83,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.96,-4.66,0.0303,-0.0907,-0.505558333,0.453329,Sr/Ca,-999,-999,-0.0883,-0.199677,-999,26.58,26.61,1885,November
1885.92,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.9,-4.75,-6.68e-4,-0.142334,0.0111262,0.71167,Sr/Ca,-999,-999,0.057,-0.235016,-999,27.27,26.96,1885,December
1886,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.78,-0.045,-0.106333,0.749985,0.531665,Sr/Ca,-999,-999,0.287666,-0.32394,-999,27.85,27.39,1886,January
1886.08,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.81,-4.88,-0.049,-0.143333,0.816663333,0.716665,Sr/Ca,-999,-999,-0.022,-0.17621,-999,28.05,27.95,1886,February
1886.17,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.82,-4.93,-0.0273,-0.162,0.455555,0.81,Sr/Ca,-999,-999,0.106134,-0.042,-999,28.32,28.31,1886,March
1886.25,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.83,-4.96,-0.03,-0.215,0.499995,1.075,Sr/Ca,-999,-999,0.0213,-0.368387,-999,28.08,27.87,1886,April
1886.33,DAR Long,Cocos Keeling,Australia,-12.0953,96.875,8.86,-4.85,-0.023,-0.158667,0.38333,0.793335,Sr/Ca,-999,-999,-0.0882,-0.226133,-999,27.62,27.64,1886,May
