sst,Latitude,Longitude,Date,end_date,Data_Type,Site,Reef_Site,date
28.43,-21.91,113.97,2011-02-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.86,-21.91,113.97,2011-02-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.73,-21.91,113.97,2011-02-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.8,-21.91,113.97,2011-02-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.37,-21.91,113.97,2011-02-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.900000000000002,-21.91,113.97,2011-02-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.8,-21.91,113.97,2011-02-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.29,-21.91,113.97,2011-02-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.32,-21.91,113.97,2011-02-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.330000000000002,-21.91,113.97,2011-02-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.34,-21.91,113.97,2011-02-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.09,-21.91,113.97,2011-02-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.490000000000002,-21.91,113.97,2011-02-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.34,-21.91,113.97,2011-02-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.21,-21.91,113.97,2011-02-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.11,-21.91,113.97,2011-02-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
29.02,-21.91,113.97,2011-02-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Feb
28.990000000000002,-21.91,113.97,2011-03-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.72,-21.91,113.97,2011-03-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.44,-21.91,113.97,2011-03-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.46,-21.91,113.97,2011-03-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.330000000000002,-21.91,113.97,2011-03-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.14,-21.91,113.97,2011-03-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.19,-21.91,113.97,2011-03-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.28,-21.91,113.97,2011-03-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.48,-21.91,113.97,2011-03-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.97,-21.91,113.97,2011-03-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.95,-21.91,113.97,2011-03-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.76,-21.91,113.97,2011-03-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.63,-21.91,113.97,2011-03-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.73,-21.91,113.97,2011-03-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
29.28,-21.91,113.97,2011-03-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.5,-21.91,113.97,2011-03-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.67,-21.91,113.97,2011-03-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.71,-21.91,113.97,2011-03-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.51,-21.91,113.97,2011-03-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.11,-21.91,113.97,2011-03-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
27.88,-21.91,113.97,2011-03-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
27.79,-21.91,113.97,2011-03-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.310000000000002,-21.91,113.97,2011-03-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.740000000000002,-21.91,113.97,2011-03-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.43,-21.91,113.97,2011-03-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.28,-21.91,113.97,2011-03-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.3,-21.91,113.97,2011-03-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.47,-21.91,113.97,2011-03-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.560000000000002,-21.91,113.97,2011-03-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.72,-21.91,113.97,2011-03-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
28.67,-21.91,113.97,2011-03-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Mar
29.01,-21.91,113.97,2011-04-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
29.060000000000002,-21.91,113.97,2011-04-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.89,-21.91,113.97,2011-04-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
29.12,-21.91,113.97,2011-04-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.79,-21.91,113.97,2011-04-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.77,-21.91,113.97,2011-04-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.53,-21.91,113.97,2011-04-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.54,-21.91,113.97,2011-04-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.490000000000002,-21.91,113.97,2011-04-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.45,-21.91,113.97,2011-04-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.39,-21.91,113.97,2011-04-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.75,-21.91,113.97,2011-04-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.490000000000002,-21.91,113.97,2011-04-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.310000000000002,-21.91,113.97,2011-04-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.41,-21.91,113.97,2011-04-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.400000000000002,-21.91,113.97,2011-04-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.17,-21.91,113.97,2011-04-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.240000000000002,-21.91,113.97,2011-04-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.11,-21.91,113.97,2011-04-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.17,-21.91,113.97,2011-04-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.32,-21.91,113.97,2011-04-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.36,-21.91,113.97,2011-04-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.39,-21.91,113.97,2011-04-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.27,-21.91,113.97,2011-04-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.12,-21.91,113.97,2011-04-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.400000000000002,-21.91,113.97,2011-04-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.2,-21.91,113.97,2011-04-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
27.79,-21.91,113.97,2011-04-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
27.97,-21.91,113.97,2011-04-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.01,-21.91,113.97,2011-04-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Apr
28.09,-21.91,113.97,2011-05-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
28.060000000000002,-21.91,113.97,2011-05-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.990000000000002,-21.91,113.97,2011-05-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.64,-21.91,113.97,2011-05-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.46,-21.91,113.97,2011-05-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.39,-21.91,113.97,2011-05-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.330000000000002,-21.91,113.97,2011-05-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.5,-21.91,113.97,2011-05-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.490000000000002,-21.91,113.97,2011-05-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.34,-21.91,113.97,2011-05-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.52,-21.91,113.97,2011-05-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
27.48,-21.91,113.97,2011-05-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.98,-21.91,113.97,2011-05-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.55,-21.91,113.97,2011-05-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.29,-21.91,113.97,2011-05-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.52,-21.91,113.97,2011-05-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.57,-21.91,113.97,2011-05-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.560000000000002,-21.91,113.97,2011-05-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.55,-21.91,113.97,2011-05-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.38,-21.91,113.97,2011-05-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.39,-21.91,113.97,2011-05-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.62,-21.91,113.97,2011-05-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.62,-21.91,113.97,2011-05-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.66,-21.91,113.97,2011-05-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.150000000000002,-21.91,113.97,2011-05-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26,-21.91,113.97,2011-05-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.1,-21.91,113.97,2011-05-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.13,-21.91,113.97,2011-05-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
25.95,-21.91,113.97,2011-05-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
25.93,-21.91,113.97,2011-05-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.03,-21.91,113.97,2011-05-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-May
26.01,-21.91,113.97,2011-06-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
26.16,-21.91,113.97,2011-06-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
26.34,-21.91,113.97,2011-06-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
26.3,-21.91,113.97,2011-06-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
26.310000000000002,-21.91,113.97,2011-06-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.78,-21.91,113.97,2011-06-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.94,-21.91,113.97,2011-06-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.97,-21.91,113.97,2011-06-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
26.07,-21.91,113.97,2011-06-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.830000000000002,-21.91,113.97,2011-06-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.72,-21.91,113.97,2011-06-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.54,-21.91,113.97,2011-06-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.53,-21.91,113.97,2011-06-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.17,-21.91,113.97,2011-06-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.46,-21.91,113.97,2011-06-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.07,-21.91,113.97,2011-06-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.16,-21.91,113.97,2011-06-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.26,-21.91,113.97,2011-06-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.19,-21.91,113.97,2011-06-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.22,-21.91,113.97,2011-06-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25.17,-21.91,113.97,2011-06-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
25,-21.91,113.97,2011-06-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.94,-21.91,113.97,2011-06-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.93,-21.91,113.97,2011-06-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.79,-21.91,113.97,2011-06-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.72,-21.91,113.97,2011-06-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.69,-21.91,113.97,2011-06-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.54,-21.91,113.97,2011-06-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.44,-21.91,113.97,2011-06-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.35,-21.91,113.97,2011-06-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jun
24.34,-21.91,113.97,2011-07-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
24.12,-21.91,113.97,2011-07-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
24.02,-21.91,113.97,2011-07-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.75,-21.91,113.97,2011-07-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.8,-21.91,113.97,2011-07-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.63,-21.91,113.97,2011-07-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.35,-21.91,113.97,2011-07-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.7,-21.91,113.97,2011-07-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.64,-21.91,113.97,2011-07-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.5,-21.91,113.97,2011-07-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.46,-21.91,113.97,2011-07-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.91,-21.91,113.97,2011-07-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
24.05,-21.91,113.97,2011-07-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
24.02,-21.91,113.97,2011-07-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.89,-21.91,113.97,2011-07-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
24.060000000000002,-21.91,113.97,2011-07-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.95,-21.91,113.97,2011-07-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.89,-21.91,113.97,2011-07-18,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.92,-21.91,113.97,2011-07-19,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.69,-21.91,113.97,2011-07-20,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.830000000000002,-21.91,113.97,2011-07-21,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.77,-21.91,113.97,2011-07-22,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.98,-21.91,113.97,2011-07-23,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.650000000000002,-21.91,113.97,2011-07-24,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.900000000000002,-21.91,113.97,2011-07-25,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.740000000000002,-21.91,113.97,2011-07-26,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.66,-21.91,113.97,2011-07-27,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.68,-21.91,113.97,2011-07-28,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.85,-21.91,113.97,2011-07-29,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.8,-21.91,113.97,2011-07-30,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.78,-21.91,113.97,2011-07-31,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Jul
23.81,-21.91,113.97,2011-08-01,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.71,-21.91,113.97,2011-08-02,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.61,-21.91,113.97,2011-08-03,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.34,-21.91,113.97,2011-08-04,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.02,-21.91,113.97,2011-08-05,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.51,-21.91,113.97,2011-08-06,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.46,-21.91,113.97,2011-08-07,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.54,-21.91,113.97,2011-08-08,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.740000000000002,-21.91,113.97,2011-08-09,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.38,-21.91,113.97,2011-08-10,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.330000000000002,-21.91,113.97,2011-08-11,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.45,-21.91,113.97,2011-08-12,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.650000000000002,-21.91,113.97,2011-08-13,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.53,-21.91,113.97,2011-08-14,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.53,-21.91,113.97,2011-08-15,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.66,-21.91,113.97,2011-08-16,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
23.64,-21.91,113.97,2011-08-17,2021-06-01,Coral Core Sr/Ca Proxy,Ningaloo Reef,Tantabiddi (13TNT),2011-Aug
